chain_weight_g_mol
40070.5
312821
1.02582e+06
130062
426798
1.13623e+06
982210
139577
336608
255932
175257
64451.6
455540
455540
1.13801e+06
439484
49386.9
79119.9
555046
1.35546e+06
1.09321e+06
580220
84868.2
166733
535422
1.71602e+06
78525.2
293396
248994
151074
132441
257121
95572.1
231749
1.4514e+06
838699
61280.1
1.4952e+06
82489.6
222829
533440
68812.4
1.00421e+06
155038
834536
395479
159795
217279
210936
2.55172e+06
1.37112e+06
129468
690430
2.86391e+06
60090.7
2606.94
769520
95770.3
959217
1.25139e+06
614314
294189
1.39332e+06
466640
878541
66433.8
213711
133630
597663
144136
455143
754257
317975
2.18085e+06
1.33821e+06
170301
331256
89030.9
1.19589e+06
112223
539387
458116
687061
210342
480912
641470
229767
427194
427392
146118
29961.3
93589.9
419265
675564
123125
324318
1.42166e+06
337995
166337
1.28985e+06
80309.2
207765
628982
112024
46413.6
89229.1
1.84685e+06
440673
101717
48594
685673
149884
948116
625216
432348
363764
445629
68019.5
236110
1.4839e+06
522538
2.21454e+06
1.95626e+06
848610
1.55031e+06
997077
146118
87246.9
419464
450782
68812.4
177833
880127
309848
488048
210342
1.07478e+06
325111
2.6427e+06
1.22959e+06
258509
156426
1.14812e+06
119953
1.40898e+06
1.30907e+06
237894
55531.7
113412
546523
940386
768925
101915
74759
200629
279917
453557
682502
770511
303108
207170
112817
205188
3.40624e+06
21041.4
1.80007e+06
147704
21239.6
761790
1.03831e+06
1.4738e+06
603610
91013.1
352862
94184.6
1.81156e+06
492409
353655
245030
469613
514411
311632
79516.3
117178
391911
456729
715802
401822
299540
76344.8
685277
106871
599447
871405
673383
308659
41458.1
589140
659706
427194
113610
971110
450981
1.26011e+06
36304.3
886668
1.05079e+06
180410
77930.5
6967.78
361980
923141
1.04861e+06
152263
891822
683294
1.01036e+06
966353
323922
301919
458513
1.47122e+06
956640
375657
273177
377441
97356.1
5.11391e+06
329472
409751
30754.2
37493.7
610944
197655
309452
728489
272781
89030.9
399642
1.59412e+06
25402.2
655940
1.30432e+06
215892
704306
162372
53351.3
1.36755e+06
400038
827995
450782
164751
62271.2
222631
112817
72776.8
194286
448800
89427.3
236903
349888
215495
2.58363e+06
106474
527494
396470
1.07062e+06
358610
198052
217279
797073
2.60583e+06
1.24882e+06
294783
337202
199043
285070
1615.84
1.78659e+06
233731
376252
39674.1
153651
461486
599646
590131
271790
116782
613719
1.52494e+06
65640.9
542558
21437.8
1.4627e+06
22825.4
882307
334427
101122
504500
164354
242850
936223
378630
398452
2.04011e+06
16680.6
689439
1.12314e+06
459504
245823
780819
1.25575e+06
738598
1.86251e+06
669023
355439
720758
736021
47008.2
1.40937e+06
1.19549e+06
384379
343744
467036
456531
273772
278133
142154
1.07973e+06
566146
232740
323327
404399
686664
562777
194682
557623
1.20441e+06
628586
604006
1.38797e+06
221838
1.43831e+06
2.2752e+06
92202.4
445827
31150.6
744544
549694
489633
596078
330066
355835
317777
181600
358214
309452
208161
7760.66
626405
898165
92004.2
1.53584e+06
1.23752e+06
751680
3.99595e+06
383982
1.31681e+06
264852
415697
52756.6
359205
883497
290819
370900
383189
2.37471e+06
2.00086e+06
3201.6
121341
131054
666248
525511
465054
239282
309452
142154
84273.6
636514
89030.9
71785.7
988751
294783
241660
953865
2.25102e+06
152263
1.61691e+06
164949
496373
793108
782008
1.38063e+06
781810
287053
675564
489039
159003
299144
302514
220847
1.00719e+06
1.02047e+06
195079
12517.9
577048
115592
977255
727497
88634.4
266041
90616.6
293990
69605.3
1.03335e+06
575859
78723.4
119755
