Time (min),Monomer Conversion,Polymer Wt Fraction,Side Product Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds,# Side Prods
62.000000,0.800510,0.199367,0.000000,241240.150056,487109.228357,488669435,56,56,99972,121588091,0
62.166667,0.801789,0.198131,0.000000,239745.036363,484475.491922,489450542,54,51,99973,120833820,0
62.333333,0.803062,0.196831,0.000000,238171.161033,480907.543339,490227542,58,56,99971,120039818,0
62.500000,0.804316,0.195560,0.000000,236633.564829,478418.605050,490993371,56,55,99972,119264115,0
62.666667,0.805582,0.194250,0.000000,235048.622753,475242.514541,491766035,74,72,99963,118464538,0
62.833334,0.806825,0.193084,0.000000,233637.530198,471950.275995,492524417,48,43,99976,117752641,0
63.000000,0.808080,0.191831,0.000000,232121.755433,468607.714429,493290513,50,50,99975,116987949,0
63.166667,0.809310,0.190599,0.000000,230630.278174,465432.754315,494041588,54,53,99973,116235516,0
63.333333,0.810546,0.189362,0.000000,229133.209554,462624.753398,494795918,42,39,99979,115480253,0
63.500000,0.811794,0.188114,0.000000,227623.219326,459358.293660,495558298,54,54,99973,114718485,0
63.666667,0.813015,0.186884,0.000000,226135.470285,456026.245697,496303144,60,55,99970,113967934,0
63.833334,0.814241,0.185694,0.000000,224694.704975,453479.134217,497051492,42,41,99979,113241072,0
64.000000,0.815457,0.184464,0.000000,223207.559125,450164.413966,497793777,44,41,99978,112490823,0
64.166667,0.816661,0.183264,0.000000,221755.391175,447637.329895,498528764,46,41,99977,111758220,0
64.333333,0.817862,0.182045,0.000000,220280.196008,444945.633546,499262144,48,46,99976,111014000,0
64.500000,0.819084,0.180835,0.000000,218815.269840,442128.507145,500008284,42,41,99979,110274956,0
64.666667,0.820305,0.179613,0.000000,217336.635734,439694.565032,500753657,56,51,99972,109529008,0
64.833334,0.821493,0.178451,0.000000,215931.651116,436908.701672,501478603,38,35,99981,108820197,0
65.000000,0.822673,0.177249,0.000000,214477.051185,433253.293951,502198872,52,45,99974,108086374,0
65.166667,0.823855,0.176061,0.000000,213039.413964,431027.685503,502920801,46,45,99977,107361097,0
65.333334,0.825036,0.174902,0.000000,211637.213135,427558.753738,503641805,36,32,99982,106653695,0
65.500000,0.826207,0.173731,0.000000,210220.231094,425237.889966,504356146,52,50,99974,105938851,0
65.666667,0.827367,0.172539,0.000000,208776.922499,422051.599501,505064579,48,47,99976,105210714,0
65.833334,0.828536,0.171389,0.000000,207386.418030,418828.272819,505778158,42,37,99979,104509215,0
66.000000,0.829725,0.170204,0.000000,205952.339036,415848.602607,506504195,48,48,99976,103785740,0
66.166667,0.830898,0.169015,0.000000,204512.667477,412527.085561,507219894,46,42,99977,103059439,0
66.333334,0.832070,0.167873,0.000000,203131.407387,410243.356338,507935237,44,40,99978,102362606,0
66.500000,0.833224,0.166671,0.000000,201676.464234,408038.538229,508639610,60,52,99970,101628611,0
66.666667,0.834364,0.165561,0.000000,200334.233184,405775.581519,509335578,48,43,99976,100951462,0
66.833333,0.835500,0.164422,0.000000,198955.064015,403606.424843,510029566,48,43,99976,100255685,0
67.000000,0.836634,0.163319,0.000000,197620.946711,400726.351415,510721817,32,27,99984,99582627,0
67.166667,0.837783,0.162135,0.000000,196188.695961,397638.559927,511423078,60,57,99970,98860087,0
67.333333,0.838904,0.161008,0.000000,194824.276944,395105.560800,512107465,56,47,99972,98171749,0
67.500000,0.840027,0.159879,0.000000,193458.498916,392734.302038,512792508,60,56,99970,97482730,0
67.666667,0.841129,0.158831,0.000000,192190.671247,390113.295336,513465646,38,31,99981,96843111,0
67.833333,0.842204,0.157713,0.000000,190836.962712,387542.260994,514121892,56,55,99972,96160189,0
68.000000,0.843318,0.156590,0.000000,189478.847568,385432.353524,514801484,62,57,99969,95475037,0
68.166667,0.844435,0.155477,0.000000,188131.686486,382469.520042,515483844,52,48,99974,94795402,0
68.333334,0.845516,0.154404,0.000000,186833.181265,379660.841285,516143339,50,45,99975,94140318,0
68.500000,0.846604,0.153297,0.000000,185494.327159,377226.200089,516807888,56,53,99972,93464883,0
68.666667,0.847702,0.152194,0.000000,184159.780373,374107.719020,517478129,62,60,99969,92791621,0
68.833333,0.848782,0.151144,0.000000,182888.360657,371315.177209,518137149,42,40,99979,92150191,0
69.000000,0.849854,0.150101,0.000000,181626.588486,369513.799613,518791494,34,32,99983,91513635,0
69.166667,0.850928,0.149022,0.000000,180321.267257,366687.656618,519447082,40,36,99980,90855117,0
69.333333,0.852023,0.147905,0.000000,178969.357179,363753.673956,520115749,54,48,99973,90173100,0
69.500000,0.853079,0.146838,0.000000,177678.541513,361258.925526,520760221,48,45,99976,89521893,0
69.666667,0.854130,0.145820,0.000000,176446.721764,358689.813041,521401794,44,38,99978,88900450,0
69.833333,0.855189,0.144772,0.000000,175178.161159,355791.269713,522048376,32,30,99984,88260467,0
70.000001,0.856245,0.143726,0.000000,173912.788110,353627.408180,522692925,32,29,99984,87622099,0
70.166667,0.857294,0.142645,0.000000,172605.037483,350686.877478,523333626,46,41,99977,86962360,0
70.333333,0.858309,0.141657,0.000000,171409.158684,348332.272498,523952798,44,39,99978,86359050,0
70.500000,0.859331,0.140607,0.000000,170138.098101,345897.435160,524577175,48,43,99976,85717815,0
70.666667,0.860354,0.139588,0.000000,168905.265448,343633.815328,525201295,44,42,99978,85095861,0
70.833334,0.861382,0.138556,0.000000,167656.324837,341610.762893,525828896,44,41,99978,84465783,0
71.000000,0.862404,0.137552,0.000000,166441.657065,339731.671713,526452765,40,39,99980,83852993,0
71.166667,0.863439,0.136502,0.000000,165171.928219,337109.480147,527084530,46,42,99977,83212431,0
71.333334,0.864451,0.135502,0.000000,163961.238121,334662.328096,527702259,46,41,99977,82601650,0
71.500000,0.865466,0.134489,0.000000,162735.289348,332276.924744,528322238,44,39,99978,81983170,0
71.666667,0.866460,0.133481,0.000000,161515.654962,329446.063223,528928844,48,44,99976,81367879,0
71.833333,0.867468,0.132477,0.000000,160301.574222,327458.249243,529543990,42,37,99979,80755384,0
72.000000,0.868478,0.131480,0.000000,159095.020196,324522.894253,530160617,34,32,99983,80146685,0
72.166667,0.869456,0.130491,0.000000,157897.962466,322054.193467,530757879,42,36,99979,79542786,0
72.333333,0.870423,0.129535,0.000000,156741.102372,319973.840232,531347673,46,42,99977,78959164,0
72.500000,0.871416,0.128555,0.000000,155555.844625,317390.936159,531953886,28,23,99986,78361203,0
72.666667,0.872389,0.127557,0.000000,154348.320154,315217.089038,532547883,54,53,99973,77752034,0
72.833333,0.873340,0.126591,0.000000,153179.273016,313033.424480,533128627,48,45,99976,77162258,0
73.000000,0.874304,0.125651,0.000000,152041.875665,311162.274240,533717364,42,38,99979,76588449,0
73.166667,0.875261,0.124697,0.000000,150887.631596,308509.940999,534301396,36,32,99982,76006141,0
73.333334,0.876185,0.123763,0.000000,149756.781028,306364.156547,534865300,46,42,99977,75435644,0
73.500000,0.877129,0.122846,0.000000,148647.056994,304240.170897,535441473,28,24,99986,74875789,0
73.666667,0.878064,0.121886,0.000000,147485.966460,301930.006941,536012399,48,46,99976,74290042,0
73.833333,0.879009,0.120957,0.000000,146361.839638,299763.066227,536589158,44,37,99978,73722929,0
74.000000,0.879955,0.119984,0.000000,145184.584688,297277.507701,537166704,48,44,99976,73129018,0
74.166667,0.880904,0.119055,0.000000,144059.784519,295297.604685,537746290,40,34,99980,72561563,0
74.333333,0.881830,0.118146,0.000000,142959.769177,292941.985032,538311078,36,30,99982,72006614,0
74.500001,0.882726,0.117248,0.000000,141873.372629,290902.135759,538858054,38,32,99981,71458539,0
74.666667,0.883652,0.116297,0.000000,140722.759526,289046.656284,539423760,48,46,99976,70878072,0
74.833334,0.884540,0.115415,0.000000,139655.685287,286993.744878,539965563,38,34,99981,70339738,0
75.000001,0.885467,0.114490,0.000000,138535.868546,284465.825627,540531586,42,37,99979,69774804,0
75.166667,0.886373,0.113569,0.000000,137421.948850,282445.711098,541084512,46,41,99977,69212845,0
75.333334,0.887268,0.112695,0.000000,136364.179057,280005.664969,541630822,36,33,99982,68679205,0
75.500000,0.888179,0.111793,0.000000,135272.480425,277853.616506,542187364,36,33,99982,68128454,0
75.666667,0.889063,0.110894,0.000000,134185.463749,275674.380617,542726617,36,30,99982,67580065,0
75.833334,0.889942,0.110022,0.000000,133129.507546,273797.283116,543263217,40,37,99980,67047348,0
76.000001,0.890815,0.109155,0.000000,132080.939125,271600.354615,543796200,30,24,99985,66518350,0
76.166667,0.891704,0.108256,0.000000,130992.821302,269672.590015,544339173,50,44,99975,65969417,0
76.333334,0.892565,0.107404,0.000000,129962.018261,267743.967527,544864249,34,31,99983,65449378,0
76.500000,0.893419,0.106541,0.000000,128917.467636,266017.779513,545385767,38,33,99981,64922415,0
76.666667,0.894266,0.105692,0.000000,127890.362053,264255.727375,545902946,44,38,99978,64404254,0
76.833334,0.895104,0.104870,0.000000,126895.404815,262255.649127,546414507,30,25,99985,63902300,0
77.000000,0.895949,0.104026,0.000000,125874.767451,260327.848013,546930372,34,28,99983,63387401,0
77.166667,0.896786,0.103188,0.000000,124861.045505,258657.112022,547441017,28,24,99986,62875985,0
77.333334,0.897638,0.102340,0.000000,123834.015847,256649.873472,547961269,30,27,99985,62357860,0
77.500001,0.898470,0.101497,0.000000,122814.545698,254740.696828,548469068,36,30,99982,61843551,0
77.666667,0.899301,0.100662,0.000000,121803.710313,252690.148802,548976382,40,38,99980,61333597,0
77.833334,0.900131,0.099842,0.000000,120812.340256,251145.506957,549483404,30,26,99985,60833455,0
78.000000,0.900960,0.099010,0.000000,119805.255194,248971.847679,549989259,34,29,99983,60325393,0
78.166667,0.901778,0.098193,0.000000,118816.039363,247235.500354,550488567,40,34,99980,59826347,0
78.333334,0.902566,0.097391,0.000000,117845.713421,245328.149561,550969887,36,32,99982,59336825,0
78.500000,0.903373,0.096600,0.000000,116888.493484,243692.650036,551461943,34,32,99983,58853916,0
78.666667,0.904130,0.095844,0.000000,115974.527134,241946.998776,551924353,32,25,99984,58392828,0
78.833334,0.904913,0.095063,0.000000,115029.137745,240270.857522,552402030,38,30,99981,57915892,0
79.000000,0.905709,0.094255,0.000000,114051.593109,238551.199119,552887978,44,36,99978,57422734,0
79.166668,0.906491,0.093482,0.000000,113116.300569,236935.395102,553365396,40,28,99980,56950886,0
79.333334,0.907260,0.092713,0.000000,112185.771858,235015.382694,553835017,32,30,99984,56481439,0
79.500000,0.908043,0.091933,0.000000,111241.580922,232985.506562,554313307,30,23,99985,56005103,0
79.666668,0.908832,0.091160,0.000000,110306.544988,231016.716860,554794654,20,14,99990,55533381,0
79.833334,0.909592,0.090379,0.000000,109361.358563,228836.859769,555258583,34,32,99983,55056552,0
80.000000,0.910358,0.089614,0.000000,108435.459670,226967.677291,555726191,30,27,99985,54589443,0
80.166667,0.911099,0.088876,0.000000,107542.635464,225212.502858,556178414,28,22,99986,54139021,0
80.333333,0.911862,0.088108,0.000000,106612.969365,223496.156086,556644076,44,37,99978,53670023,0
80.500001,0.912590,0.087385,0.000000,105737.941173,222137.022294,557088568,30,26,99985,53228572,0
80.666668,0.913331,0.086646,0.000000,104844.107427,220296.751787,557540759,32,24,99984,52777643,0
80.833334,0.914069,0.085901,0.000000,103942.750328,218602.495107,557991694,40,34,99980,52322922,0
81.000000,0.914779,0.085200,0.000000,103094.001242,216949.454900,558425099,32,23,99984,51894732,0
81.166667,0.915507,0.084462,0.000000,102201.447094,215248.602602,558869578,40,34,99980,51444452,0
81.333334,0.916239,0.083740,0.000000,101328.069474,213683.063530,559316113,30,23,99985,51003836,0
81.500000,0.916961,0.083024,0.000000,100461.934990,211961.952834,559757264,32,25,99984,50566881,0
81.666667,0.917676,0.082296,0.000000,99580.479481,209913.237116,560193575,38,35,99981,50122199,0
81.833334,0.918396,0.081581,0.000000,98715.116975,208198.983876,560633268,34,25,99983,49685630,0
82.000000,0.919106,0.080877,0.000000,97864.190832,206597.119281,561066684,30,27,99985,49256344,0
82.166668,0.919835,0.080151,0.000000,96984.702868,204913.769989,561511591,28,19,99986,48812650,0
82.333334,0.920535,0.079434,0.000000,96117.593018,203108.514761,561938968,44,38,99978,48375211,0
82.500000,0.921217,0.078760,0.000000,95301.554497,201670.804305,562355234,34,25,99983,47963522,0
82.666668,0.921913,0.078075,0.000000,94473.414646,200049.292390,562780108,24,17,99988,47545728,0
82.833333,0.922574,0.077406,0.000000,93663.314673,198361.795529,563183715,28,22,99986,47137043,0
83.000000,0.923238,0.076739,0.000000,92855.967675,196813.360825,563588834,34,27,99983,46729748,0
83.166667,0.923907,0.076072,0.000000,92049.014055,195323.780493,563997087,34,26,99983,46322648,0
83.333334,0.924583,0.075402,0.000000,91238.089911,194035.702060,564410085,22,19,99989,45913538,0
83.500000,0.925238,0.074744,0.000000,90442.683385,192619.317980,564809804,30,24,99985,45512268,0
83.666668,0.925889,0.074090,0.000000,89651.470114,191214.124279,565207229,32,26,99984,45113110,0
83.833334,0.926531,0.073453,0.000000,88880.507299,189916.402811,565599153,32,25,99984,44724167,0
84.000000,0.927169,0.072812,0.000000,88105.027228,188298.295309,565988546,44,34,99978,44332952,0
84.166667,0.927813,0.072164,0.000000,87320.734844,186938.153130,566381385,26,20,99987,43937274,0
84.333333,0.928446,0.071535,0.000000,86559.871215,185262.256829,566768046,40,30,99980,43553434,0
84.500000,0.929066,0.070920,0.000000,85815.602510,183758.484116,567146187,28,21,99986,43177951,0
84.666668,0.929683,0.070287,0.000000,85049.645830,182361.943595,567523034,34,28,99983,42791537,0
84.833333,0.930297,0.069681,0.000000,84316.516666,181064.451932,567897769,38,31,99981,42421683,0
85.000001,0.930941,0.069043,0.000000,83544.499922,179554.981190,568290897,34,24,99983,42032206,0
85.166667,0.931578,0.068407,0.000000,82774.909692,178269.457545,568679831,28,22,99986,41643952,0
85.333334,0.932208,0.067774,0.000000,82008.321292,176613.218717,569064428,30,23,99985,41257217,0
85.500001,0.932812,0.067181,0.000000,81290.652809,175207.926849,569433028,24,18,99988,40895157,0
85.666667,0.933419,0.066563,0.000000,80542.632456,173842.926394,569803893,34,26,99983,40517794,0
85.833334,0.934015,0.065965,0.000000,79819.739673,172523.789559,570167279,36,31,99982,40153103,0
86.000000,0.934616,0.065372,0.000000,79102.645249,171339.337527,570534183,22,17,99989,39791328,0
86.166667,0.935205,0.064782,0.000000,78387.618614,169938.582007,570893917,32,20,99984,39430610,0
86.333334,0.935785,0.064190,0.000000,77671.457683,168574.731927,571248226,32,31,99984,39069314,0
86.500001,0.936377,0.063615,0.000000,76975.560003,167491.276234,571609404,24,16,99988,38718236,0
86.666667,0.936956,0.063030,0.000000,76268.047110,166321.398412,571962729,26,22,99987,38361304,0
86.833335,0.937540,0.062446,0.000000,75561.518768,164876.970378,572319408,32,21,99984,38004871,0
87.000001,0.938095,0.061888,0.000000,74886.617330,163487.122228,572658137,32,24,99984,37664390,0
87.166667,0.938658,0.061327,0.000000,74207.998665,162155.680421,573001723,36,25,99982,37322036,0
87.333334,0.939206,0.060780,0.000000,73545.979969,160745.631914,573336204,20,14,99990,36988045,0
87.500001,0.939759,0.060226,0.000000,72874.707939,159445.328514,573674072,20,15,99990,36649395,0
87.666667,0.940313,0.059678,0.000000,72212.690500,158111.723573,574012171,22,17,99989,36315415,0
87.833334,0.940851,0.059136,0.000000,71555.875434,156911.304532,574340608,30,23,99985,35984063,0
88.000002,0.941419,0.058575,0.000000,70877.802900,155401.616069,574687488,14,12,99993,35641973,0
88.166667,0.941941,0.058041,0.000000,70231.647503,154086.405440,575005970,26,20,99987,35316001,0
88.333334,0.942494,0.057497,0.000000,69573.418951,152937.263582,575343349,22,17,99989,34983929,0
88.500001,0.943028,0.056961,0.000000,68924.198294,151685.507572,575669521,26,20,99987,34656406,0
88.666667,0.943549,0.056437,0.000000,68290.961798,150468.129236,575987795,32,25,99984,34336948,0
88.833336,0.944082,0.055906,0.000000,67648.411067,149138.322820,576312823,24,16,99988,34012783,0
89.000000,0.944609,0.055377,0.000000,67008.183952,147931.572921,576634821,26,22,99987,33689796,0
89.166667,0.945121,0.054873,0.000000,66397.515103,146652.018241,576947253,30,24,99985,33381722,0
89.333334,0.945637,0.054350,0.000000,65764.693311,145513.845204,577262390,20,16,99990,33062464,0
89.500000,0.946159,0.053827,0.000000,65132.057120,144245.291511,577580760,28,21,99986,32743310,0
89.666667,0.946657,0.053330,0.000000,64531.444273,143020.371628,577885028,30,22,99985,32440308,0
89.833334,0.947162,0.052831,0.000000,63926.889130,141826.035151,578192854,30,20,99985,32135316,0
90.000000,0.947664,0.052322,0.000000,63310.626336,140500.053599,578499310,22,14,99989,31824413,0
90.166667,0.948167,0.051818,0.000000,62701.548592,139273.123161,578806623,30,18,99985,31517144,0
90.333334,0.948664,0.051325,0.000000,62104.711835,138062.977825,579110071,32,23,99984,31216047,0
90.500000,0.949136,0.050853,0.000000,61533.718224,137018.614380,579398177,26,19,99987,30927983,0
90.666667,0.949604,0.050392,0.000000,60976.404376,135940.864860,579683980,16,11,99992,30646818,0
90.833334,0.950079,0.049903,0.000000,60384.369587,134975.231940,579974066,24,21,99988,30348147,0
91.000000,0.950542,0.049448,0.000000,59833.285971,133994.799665,580256194,26,18,99987,30070132,0
91.166667,0.951005,0.048986,0.000000,59274.344136,132956.814940,580539276,20,12,99990,29788148,0
91.333334,0.951473,0.048509,0.000000,58696.984052,131909.806256,580824469,38,33,99981,29496886,0
91.500001,0.951913,0.048075,0.000000,58172.488109,130932.615778,581093164,24,20,99988,29232275,0
91.666667,0.952360,0.047629,0.000000,57632.126514,129803.024441,581366347,24,15,99988,28959668,0
91.833333,0.952816,0.047175,0.000000,57083.162648,128851.686979,581644478,34,20,99983,28682727,0
92.000001,0.953246,0.046746,0.000000,56564.543627,127709.951501,581907278,22,14,99989,28421082,0
92.166667,0.953693,0.046302,0.000000,56026.263041,126754.611906,582179925,24,15,99988,28149526,0
92.333334,0.954152,0.045844,0.000000,55472.142517,125682.883768,582460102,14,7,99993,27869972,0
92.500001,0.954591,0.045397,0.000000,54931.226384,124725.437431,582728335,24,19,99988,27597091,0
92.666667,0.955022,0.044972,0.000000,54417.601304,123753.562781,582991168,20,13,99990,27337970,0
92.833335,0.955448,0.044548,0.000000,53904.279200,122667.449277,583251141,18,12,99991,27079003,0
93.000000,0.955876,0.044115,0.000000,53380.602861,121789.131344,583512564,24,18,99988,26814817,0
93.166667,0.956293,0.043699,0.000000,52877.445779,120835.429174,583767320,20,14,99990,26560977,0
93.333334,0.956708,0.043283,0.000000,52374.262204,119727.141247,584020162,34,21,99983,26307134,0
93.500001,0.957118,0.042870,0.000000,51874.540876,118749.447714,584270575,26,22,99987,26055025,0
93.666667,0.957531,0.042459,0.000000,51376.805589,117727.791308,584522922,32,23,99984,25803926,0
93.833334,0.957935,0.042054,0.000000,50886.367984,116709.781391,584769747,30,22,99985,25556504,0
94.000001,0.958351,0.041643,0.000000,50389.864368,115646.692267,585023726,18,11,99991,25306016,0
94.166668,0.958734,0.041258,0.000000,49923.766675,114800.908038,585257139,26,17,99987,25070879,0
94.333334,0.959134,0.040854,0.000000,49434.977658,113951.780489,585501476,28,20,99986,24824291,0
94.500000,0.959527,0.040471,0.000000,48970.809070,113107.334977,585741063,20,10,99990,24590118,0
94.666667,0.959911,0.040084,0.000000,48502.697762,112237.508087,585975761,26,13,99987,24353964,0
94.833334,0.960289,0.039705,0.000000,48044.434625,111382.006046,586206373,28,21,99986,24122776,0
95.000000,0.960676,0.039318,0.000000,47575.874561,110403.966167,586442543,26,16,99987,23886391,0
95.166667,0.961064,0.038927,0.000000,47102.266135,109540.775306,586679868,22,16,99989,23647458,0
95.333334,0.961435,0.038556,0.000000,46653.881380,108815.153293,586905911,30,20,99985,23421257,0
95.500002,0.961785,0.038208,0.000000,46232.611865,108046.808144,587119906,20,11,99990,23208725,0
95.666668,0.962156,0.037834,0.000000,45780.268958,107123.909869,587346269,26,16,99987,22980526,0
95.833333,0.962516,0.037480,0.000000,45352.367480,106352.638261,587565709,26,14,99987,22764654,0
96.000001,0.962869,0.037124,0.000000,44920.844823,105508.107405,587781212,24,17,99988,22546954,0
96.166668,0.963244,0.036748,0.000000,44466.560262,104668.708090,588010523,24,17,99988,22317772,0
96.333336,0.963594,0.036400,0.000000,44045.409077,103866.385005,588224047,18,13,99991,22105302,0
96.500001,0.963955,0.036038,0.000000,43607.400060,103135.436985,588444533,20,17,99990,21884332,0
96.666667,0.964304,0.035692,0.000000,43188.303514,102397.071702,588657430,20,13,99990,21672902,0
96.833333,0.964649,0.035339,0.000000,42761.298769,101517.698057,588868238,28,18,99986,21457487,0
97.000001,0.964998,0.034994,0.000000,42344.018219,100688.015874,589081164,26,18,99987,21246972,0
97.166668,0.965330,0.034663,0.000000,41943.442749,99981.577769,589283891,30,18,99985,21044888,0
97.333333,0.965658,0.034335,0.000000,41546.519693,99184.453517,589484045,26,17,99987,20844642,0
97.500000,0.965978,0.034017,0.000000,41161.757736,98421.985420,589679573,20,13,99990,20650530,0
97.666667,0.966313,0.033681,0.000000,40755.170553,97695.702580,589883527,22,13,99989,20445412,0
97.833334,0.966626,0.033370,0.000000,40378.499335,96819.234689,590075193,20,13,99990,20255384,0
98.000001,0.966936,0.033060,0.000000,40003.381559,96074.362712,590264120,22,15,99989,20066142,0
98.166667,0.967280,0.032711,0.000000,39581.403195,95172.999166,590473858,20,14,99990,19853257,0
98.333337,0.967607,0.032387,0.000000,39188.763674,94457.607610,590673611,16,11,99992,19655172,0
98.500001,0.967891,0.032105,0.000000,38847.678291,93827.102934,590846902,18,10,99991,19483099,0
98.666667,0.968196,0.031799,0.000000,38478.096800,93082.070910,591033217,20,13,99990,19296650,0
98.833333,0.968482,0.031511,0.000000,38129.135835,92434.491526,591207690,24,18,99988,19120605,0
99.000001,0.968788,0.031207,0.000000,37761.675599,91752.799012,591394375,24,17,99988,18935225,0
99.166667,0.969094,0.030902,0.000000,37391.906702,91100.583368,591581272,20,13,99990,18748678,0
99.333334,0.969367,0.030626,0.000000,37058.041092,90487.512546,591748216,18,14,99991,18580245,0
99.500001,0.969652,0.030347,0.000000,36720.460840,89766.769112,591922192,16,7,99992,18409938,0
99.666668,0.969931,0.030065,0.000000,36379.991319,89185.181727,592092198,22,13,99989,18238178,0
99.833334,0.970224,0.029772,0.000000,36025.379703,88531.951707,592271341,22,10,99989,18059280,0
100.000000,0.970515,0.029477,0.000000,35668.070012,87822.871259,592449182,24,18,99988,17879022,0
100.166667,0.970799,0.029196,0.000000,35327.574245,87313.108895,592622060,20,15,99990,17707243,0
100.333334,0.971099,0.028897,0.000000,34966.246334,86579.056680,592805317,24,12,99988,17524959,0
100.500002,0.971381,0.028617,0.000000,34627.227907,85958.809752,592977497,16,7,99992,17353923,0
100.666667,0.971653,0.028343,0.000000,34295.745981,85208.238719,593143777,20,12,99990,17186696,0
100.833334,0.971921,0.028078,0.000000,33974.673190,84629.897688,593307204,20,4,99990,17024718,0
101.000003,0.972170,0.027826,0.000000,33670.443452,84040.635759,593459309,18,9,99991,16871236,0
