chain_weight_g_mol
349690
49188.6
536413
481308
96761.4
479722
180410
49783.3
565750
292008
302712
198448
41458.1
340770
103104
1.06645e+06
145722
108060
336013
27979.1
40863.4
388145
714811
290224
107664
1.39352e+06
142748
846033
738201
480119
426.52
12517.9
22627.2
89030.9
54937
174265
426.52
585770
337995
344933
95770.3
455341
114403
385172
26988
1.47796e+06
224217
519565
245823
179617
26195.1
171292
212918
303901
571697
4390.92
681907
230758
77534.1
232542
83678.9
122134
857133
399840
583986
211134
234524
75155.5
248994
340176
29366.6
106871
388938
494391
687061
565155
1.06051e+06
27384.4
1.11422e+06
311830
51369.1
164751
4985.58
379027
401426
111430
329868
263068
49386.9
489633
170499
1.25437e+06
189925
788153
340770
550487
1.23712e+06
70596.4
235515
168914
126891
91409.5
49981.5
1.04564e+06
15689.5
54144.1
316984
675366
155038
600240
165742
167328
403210
270204
23023.6
321741
457125
432348
383388
148299
235317
1.02086e+06
208756
272583
300333
36304.3
951486
377045
230560
621846
513222
452765
6967.78
110042
1.08033e+06
394290
425410
1.63614e+06
377441
1.0274e+06
468226
49981.5
1.00778e+06
99734.7
591717
360790
445232
813921
19852.1
107267
267231
134621
480317
173473
50576.2
288440
659508
1.05912e+06
416490
713622
364953
375261
686664
62667.6
60090.7
59496.1
539188
466838
1.0839e+06
1.18757e+06
976858
116583
11526.8
185762
228776
258311
106078
788351
360196
10535.7
287053
707279
170301
823238
291215
943756
262870
1.74912e+06
25600.5
154443
567930
6571.34
135216
108655
269808
1.20025e+06
321543
1.93248e+06
137198
117971
81300.3
105285
243048
547712
16482.3
24212.9
845438
93193.5
39475.9
264059
921357
641074
257914
867441
228974
796676
392506
1.27736e+06
821057
186357
73371.5
424023
108655
224613
282692
369314
236507
95770.3
110042
32934.6
589338
71191.1
25600.5
17671.7
381009
260095
95373.9
59496.1
410742
92797
850790
117178
379621
368323
188934
74362.6
83678.9
180807
589735
153452
254148
13509
33529.3
429969
219460
1.36557e+06
252364
534431
242651
370305
337004
216090
41259.8
108456
342951
121935
306082
282890
432744
631955
20843.2
1.08013e+06
230560
86652.2
326697
1.16854e+06
629973
52954.8
31348.8
373675
131252
94581
566345
889840
91211.3
352267
20248.5
12319.7
138784
70794.6
83678.9
240471
1.23355e+06
260888
219658
435123
282097
36502.6
157615
119359
41061.6
426.52
359601
410742
160985
166535
491616
513618
577048
