kmc_run_dir,run_dir,dpn_dir,zip_path,zip_rel_path,t_start,zip_analytical,method_1_qty,method_1_window,method_2_qty,method_2_window,method_3_qty,method_3_window,method_4_qty,method_4_window,sampling_rate
kmc_runs_v1_1.1,run_19,DPN_100,kmc_runs_v1_1.1/run_19/DPN_100/zip_length.csv,kmc_runs_v1_1.1/run_19/DPN_100/zip_length.csv,0.00249663,10.26,10.70299727520436,367,13.009803921568627,102,9.657627077841573,83079,14.772727272727273,44,2036.2481485881622
kmc_runs_v1_1.1,run_19,DPN_1000,kmc_runs_v1_1.1/run_19/DPN_1000/zip_length.csv,kmc_runs_v1_1.1/run_19/DPN_1000/zip_length.csv,0.000818431,10.27,10.430426716141001,3773,10.475149105367793,4024,10.380859101721002,14294,16.65714285714286,70,80470.56907265635
kmc_runs_v1_1.1,run_19,DPN_2000,kmc_runs_v1_1.1/run_19/DPN_2000/zip_length.csv,kmc_runs_v1_1.1/run_19/DPN_2000/zip_length.csv,0.000787518,10.27,10.660943072249372,7571,10.66204506065858,8078,10.426579983746953,15997,26.657894736842106,38,161562.72998046782
kmc_runs_v1_1.1,run_19,DPN_4000,kmc_runs_v1_1.1/run_19/DPN_4000/zip_length.csv,kmc_runs_v1_1.1/run_19/DPN_4000/zip_length.csv,0.000405544,10.27,10.56589861751152,15190,10.60385875950776,16171,10.588287488908607,15778,36.08108108108108,37,323429.91472468205
kmc_runs_v1_1.1,run_19,DPN_500,kmc_runs_v1_1.1/run_19/DPN_500/zip_length.csv,kmc_runs_v1_1.1/run_19/DPN_500/zip_length.csv,0.00101563,10.27,10.389769820971868,1955,10.367867867867869,1998,10.213378386834366,15981,22.2,25,39952.14192739646
kmc_runs_v1_1.1,run_2,DPN_100,kmc_runs_v1_1.1/run_2/DPN_100/zip_length.csv,kmc_runs_v1_1.1/run_2/DPN_100/zip_length.csv,3.60163e-05,1.0,0.992582963755926,196170,0.9921076851094898,194493,0.9990771218506783,32507,3.1538461538461537,26,3889853.837258379
kmc_runs_v1_1.1,run_2,DPN_1000,kmc_runs_v1_1.1/run_2/DPN_1000/zip_length.csv,kmc_runs_v1_1.1/run_2/DPN_1000/zip_length.csv,1.57771e-05,1.0,1.0128341374631582,1951592,1.012847742944684,1951082,1.0764232938473934,58333,8.9,20,39021635.8642658
kmc_runs_v1_1.1,run_2,DPN_2000,kmc_runs_v1_1.1/run_2/DPN_2000/zip_length.csv,kmc_runs_v1_1.1/run_2/DPN_2000/zip_length.csv,2.29004e-05,1.0,1.024054489592745,3825024,1.0240532218809781,3824893,1.1878387884305044,48334,14.928571428571429,28,76497867.00577284
kmc_runs_v1_1.1,run_2,DPN_4000,kmc_runs_v1_1.1/run_2/DPN_4000/zip_length.csv,kmc_runs_v1_1.1/run_2/DPN_4000/zip_length.csv,1.95076e-05,1.0,1.045175227691138,3614326,1.045175227691138,7329211,1.4452314417729575,36143,13.527777777777779,36,146584220.0608376
kmc_runs_v1_1.1,run_2,DPN_500,kmc_runs_v1_1.1/run_2/DPN_500/zip_length.csv,kmc_runs_v1_1.1/run_2/DPN_500/zip_length.csv,2.4678e-05,1.0,1.0074018673354497,984076,1.0073636607214718,981577,1.0328890534369985,64824,6.913043478260869,23,19631543.067619
kmc_runs_v1_1.1,run_20,DPN_100,kmc_runs_v1_1.1/run_20/DPN_100/zip_length.csv,kmc_runs_v1_1.1/run_20/DPN_100/zip_length.csv,0.000740924,9.15,8.836317135549873,391,9.11413043478261,368,8.612427727301608,15739,10.8,25,7364.306332164989
kmc_runs_v1_1.1,run_20,DPN_1000,kmc_runs_v1_1.1/run_20/DPN_1000/zip_length.csv,kmc_runs_v1_1.1/run_20/DPN_1000/zip_length.csv,0.00137083,9.17,9.4629329004329,3696,9.471573604060914,3940,9.232212616074287,15615,23.486486486486488,37,78800.60869056963
kmc_runs_v1_1.1,run_20,DPN_2000,kmc_runs_v1_1.1/run_20/DPN_2000/zip_length.csv,kmc_runs_v1_1.1/run_20/DPN_2000/zip_length.csv,0.000850543,9.17,9.533269572345949,7319,9.462880991526495,7907,9.355520404935147,15805,29.483870967741936,31,158141.4423011148
kmc_runs_v1_1.1,run_20,DPN_4000,kmc_runs_v1_1.1/run_20/DPN_4000/zip_length.csv,kmc_runs_v1_1.1/run_20/DPN_4000/zip_length.csv,0.000758545,9.17,9.469800937563694,14719,9.4772985961806,15814,9.48511047070125,15615,33.36734693877551,49,316280.64407771174
kmc_runs_v1_1.1,run_20,DPN_500,kmc_runs_v1_1.1/run_20/DPN_500/zip_length.csv,kmc_runs_v1_1.1/run_20/DPN_500/zip_length.csv,0.00130446,9.16,9.401404646137223,1851,9.378005115089515,1955,9.136545682102629,15980,16.0,38,39104.91323433616
kmc_runs_v1_1.1,run_21,DPN_100,kmc_runs_v1_1.1/run_21/DPN_100/zip_length.csv,kmc_runs_v1_1.1/run_21/DPN_100/zip_length.csv,0.00358609,9.24,8.634146341463415,41,9.76923076923077,13,8.148722098994865,100086,9.76923076923077,13,260.63978996556625
kmc_runs_v1_1.1,run_21,DPN_1000,kmc_runs_v1_1.1/run_21/DPN_1000/zip_length.csv,kmc_runs_v1_1.1/run_21/DPN_1000/zip_length.csv,0.00207844,9.26,9.448637316561845,477,9.435684647302905,482,9.241861167761915,13239,14.08,25,9638.670511305614
kmc_runs_v1_1.1,run_21,DPN_2000,kmc_runs_v1_1.1/run_21/DPN_2000/zip_length.csv,kmc_runs_v1_1.1/run_21/DPN_2000/zip_length.csv,0.000825108,9.26,9.71523915461624,899,9.632505175983438,966,9.299818429414435,13218,17.75,16,19324.769038998176
kmc_runs_v1_1.1,run_21,DPN_4000,kmc_runs_v1_1.1/run_21/DPN_4000/zip_length.csv,kmc_runs_v1_1.1/run_21/DPN_4000/zip_length.csv,0.0010766,9.26,9.441208198489752,1854,9.461976202793585,1933,9.356642302765428,13271,15.73469387755102,49,38668.097115992234
kmc_runs_v1_1.1,run_21,DPN_500,kmc_runs_v1_1.1/run_21/DPN_500/zip_length.csv,kmc_runs_v1_1.1/run_21/DPN_500/zip_length.csv,0.00264569,9.26,9.451476793248945,237,9.458333333333334,240,9.107443609022557,13300,8.434782608695652,23,4791.740711176256
kmc_runs_v1_1.1,run_22,DPN_100,kmc_runs_v1_1.1/run_22/DPN_100/zip_length.csv,kmc_runs_v1_1.1/run_22/DPN_100/zip_length.csv,0.0123353,9.27,9.952380952380953,42,10.71111111111111,45,8.55827804583836,13264,8.952380952380953,21,903.1313935921614
kmc_runs_v1_1.1,run_22,DPN_1000,kmc_runs_v1_1.1/run_22/DPN_1000/zip_length.csv,kmc_runs_v1_1.1/run_22/DPN_1000/zip_length.csv,0.00292953,9.28,10.289855072463768,414,9.874213836477987,477,9.302658486707566,13692,14.051282051282051,39,9531.554010785634
kmc_runs_v1_1.1,run_22,DPN_2000,kmc_runs_v1_1.1/run_22/DPN_2000/zip_length.csv,kmc_runs_v1_1.1/run_22/DPN_2000/zip_length.csv,0.00284877,9.28,10.118357487922705,828,9.92468619246862,956,9.356581171455868,13607,50.0,2,19116.543677034362
kmc_runs_v1_1.1,run_22,DPN_4000,kmc_runs_v1_1.1/run_22/DPN_4000/zip_length.csv,kmc_runs_v1_1.1/run_22/DPN_4000/zip_length.csv,0.00228371,9.28,10.00121138703816,1651,9.875981161695448,1911,9.27662852112676,13632,21.148936170212767,47,38220.996071492926
kmc_runs_v1_1.1,run_22,DPN_500,kmc_runs_v1_1.1/run_22/DPN_500/zip_length.csv,kmc_runs_v1_1.1/run_22/DPN_500/zip_length.csv,0.00428754,9.28,10.302439024390244,205,10.10126582278481,237,9.154260906099013,14281,11.916666666666666,36,4739.767557906354
kmc_runs_v1_1.1,run_23,DPN_100,kmc_runs_v1_1.1/run_23/DPN_100/zip_length.csv,kmc_runs_v1_1.1/run_23/DPN_100/zip_length.csv,0.00353166,10.25,8.9,40,10.23076923076923,13,8.441588426999582,97883,9.9375,16,256.1032942038137
kmc_runs_v1_1.1,run_23,DPN_1000,kmc_runs_v1_1.1/run_23/DPN_1000/zip_length.csv,kmc_runs_v1_1.1/run_23/DPN_1000/zip_length.csv,0.00187249,10.26,10.379227053140097,414,10.363855421686747,415,10.10747794426551,14282,16.3,10,8306.452675977662
kmc_runs_v1_1.1,run_23,DPN_2000,kmc_runs_v1_1.1/run_23/DPN_2000/zip_length.csv,kmc_runs_v1_1.1/run_23/DPN_2000/zip_length.csv,0.00121539,10.26,10.28478543563069,769,10.243080625752105,831,10.365516757817979,14262,12.333333333333334,9,16618.038152690002
kmc_runs_v1_1.1,run_23,DPN_4000,kmc_runs_v1_1.1/run_23/DPN_4000/zip_length.csv,kmc_runs_v1_1.1/run_23/DPN_4000/zip_length.csv,0.000816184,10.26,10.627573300062384,1603,10.589928057553957,1668,10.316442538816345,15393,20.291666666666668,24,33357.869390215936
kmc_runs_v1_1.1,run_23,DPN_500,kmc_runs_v1_1.1/run_23/DPN_500/zip_length.csv,kmc_runs_v1_1.1/run_23/DPN_500/zip_length.csv,0.00195573,10.26,10.733668341708542,199,10.533980582524272,206,9.944491114701131,15475,12.678571428571429,28,4129.310409116068
kmc_runs_v1_1.1,run_24,DPN_100,kmc_runs_v1_1.1/run_24/DPN_100/zip_length.csv,kmc_runs_v1_1.1/run_24/DPN_100/zip_length.csv,6.48234e-05,103.13,57.870936386218816,27777,59.933298041291685,1889,57.72223202470225,22670,82.69767441860465,86,37783.9574880765
kmc_runs_v1_1.1,run_24,DPN_1000,kmc_runs_v1_1.1/run_24/DPN_1000/zip_length.csv,kmc_runs_v1_1.1/run_24/DPN_1000/zip_length.csv,2.47174e-05,103.2,98.47847296169454,277976,98.3949111694073,234435,98.77701875362506,31034,193.80208333333334,96,4688699.577985885
kmc_runs_v1_1.1,run_24,DPN_2000,kmc_runs_v1_1.1/run_24/DPN_2000/zip_length.csv,kmc_runs_v1_1.1/run_24/DPN_2000/zip_length.csv,1.39385e-05,103.21,101.64784846672653,553489,101.51514534629192,456840,101.40902269316476,65967,275.5679012345679,81,9136802.297646046
kmc_runs_v1_1.1,run_24,DPN_4000,kmc_runs_v1_1.1/run_24/DPN_4000/zip_length.csv,kmc_runs_v1_1.1/run_24/DPN_4000/zip_length.csv,1.15931e-05,103.21,103.03465804149974,1107766,102.99740849700635,1024502,103.37215616089304,65932,323.0827586206897,145,20490041.714117978
kmc_runs_v1_1.1,run_24,DPN_500,kmc_runs_v1_1.1/run_24/DPN_500/zip_length.csv,kmc_runs_v1_1.1/run_24/DPN_500/zip_length.csv,2.3688e-05,103.19,93.02572111232656,138952,95.45823876532002,4406,93.15892411288492,52868,188.96938775510205,98,88112.4212660818
kmc_runs_v1_1.1,run_25,DPN_100,kmc_runs_v1_1.1/run_25/DPN_100/zip_length.csv,kmc_runs_v1_1.1/run_25/DPN_100/zip_length.csv,1.20907e-05,101.59,57.5135284576821,27128,57.45881731784583,1894,57.46946766388034,22730,84.87755102040816,49,37883.80763402922
