,Version,Run,Directory,x0,Avg Diff (theory - actual),Avg Abs Diff,x0 / theory,actual / theory,actual (DPn=x0) / theory,N rows,N rows (DPn=x0),Error,Dispersity
68,kmc_runs_v3_1.1,run_11,DPN_4000,4000.0,4.552486917575194,4.65412529618148,648.7096233988576,0.2616894815428925,,2126393.0,0.0,,1.1
69,kmc_runs_v3_1.1,run_11,DPN_500,500.0,0.9853210946409916,1.1257914198526071,222.51077389829857,0.5615108813862287,,898491.0,0.0,,1.1
70,kmc_runs_v3_1.1,run_110,DPN_100,100.0,-2.4684447406860017,2.468446139080533,594.8012355225924,15.682339815792792,,1665751.0,0.0,,1.1
71,kmc_runs_v3_1.1,run_110,DPN_1000,1000.0,-13.896118754300923,13.89612191438808,5954.179793079079,83.7399894890858,,3045920.0,0.0,,1.1
72,kmc_runs_v3_1.1,run_110,DPN_2000,2000.0,-27.942716248592856,27.942716248592856,11896.506108264995,167.2103472664502,,2956299.0,0.0,,1.1
73,kmc_runs_v3_1.1,run_110,DPN_4000,4000.0,-194.24697537035945,194.24699497189744,22529.471596240743,1095.070428565547,,249578.0,0.0,,1.1
74,kmc_runs_v3_1.1,run_110,DPN_500,500.0,-7.746591344433262,7.74659393471242,2978.0938564629023,47.14015218277078,,2699529.0,0.0,,1.1
75,kmc_runs_v3_1.1,run_111,DPN_100,100.0,128.80820214030922,132.70541712545872,0.5264517172006729,0.321887007937028,0.3143473312428905,1226.0,577.0,,1.1
76,kmc_runs_v3_1.1,run_111,DPN_1000,1000.0,311.83800279246867,381.0339020453513,1.6626522034719216,0.4815218575308188,,1197.0,0.0,,1.1
77,kmc_runs_v3_1.1,run_111,DPN_2000,2000.0,424.190531223261,529.0592190951583,2.350816959327579,0.5014028526070915,,1193.0,0.0,,1.1
78,kmc_runs_v3_1.1,run_111,DPN_4000,4000.0,613.1047118745612,776.4676368385477,3.324226215344692,0.4904753110088073,,1165.0,0.0,,1.1
79,kmc_runs_v3_1.1,run_111,DPN_500,500.0,233.20588288065903,269.9180950550839,1.1761082802845269,0.4514492602659866,0.8081039993834983,1214.0,20.0,,1.1
80,kmc_runs_v3_1.1,run_112,DPN_100,100.0,,,,,,0.0,0.0,,1.1
81,kmc_runs_v3_1.1,run_112,DPN_1000,1000.0,,,,,,0.0,0.0,,1.1
82,kmc_runs_v3_1.1,run_112,DPN_2000,2000.0,,,,,,0.0,0.0,,1.1
83,kmc_runs_v3_1.1,run_112,DPN_4000,4000.0,,,,,,0.0,0.0,,1.1
84,kmc_runs_v3_1.1,run_112,DPN_500,500.0,,,,,,0.0,0.0,,1.1
85,kmc_runs_v3_1.1,run_113,DPN_100,100.0,1.4697386393180982,1.6270065379005252,35.04896461314735,0.4848718243996464,,1339301.0,0.0,,1.1
86,kmc_runs_v3_1.1,run_113,DPN_1000,1000.0,5.242939459067195,5.677897950923352,129.2482178949265,0.322359418384575,,2426865.0,0.0,,1.1
87,kmc_runs_v3_1.1,run_113,DPN_2000,2000.0,6.250159896435359,7.12447050118793,205.18339318462984,0.3587854922514492,,2576960.0,0.0,,1.1
88,kmc_runs_v3_1.1,run_113,DPN_4000,4000.0,6.559383183307851,8.491056762607196,340.14823654500947,0.4422093443437109,,2778542.0,0.0,,1.1
89,kmc_runs_v3_1.1,run_113,DPN_500,500.0,4.016303882635112,4.254630026890754,84.69148234887959,0.3197065412321435,,2322283.0,0.0,,1.1
90,kmc_runs_v3_1.1,run_114,DPN_100,100.0,919.9579549155064,919.9579549155064,0.102278492674391,0.0590808704742659,0.0590808704742659,17.0,17.0,,1.1
91,kmc_runs_v3_1.1,run_114,DPN_1000,1000.0,779.7924462638986,2368.953788147682,0.3239458886282441,0.747389443049449,,7.0,0.0,,1.1
92,kmc_runs_v3_1.1,run_114,DPN_2000,2000.0,635.1750659225154,635.1750659225154,0.4580668364880202,0.8545236834684018,,2.0,0.0,,1.1
93,kmc_runs_v3_1.1,run_114,DPN_4000,4000.0,4124.342657507216,4124.342657507216,0.6478422436008646,0.3320191498454431,,1.0,0.0,,1.1
94,kmc_runs_v3_1.1,run_114,DPN_500,500.0,1124.4039448809003,1408.56315590472,0.2291261553132647,0.4847392941807427,,10.0,0.0,,1.1
95,kmc_runs_v3_1.1,run_115,DPN_100,100.0,12.822302998422236,20.444268827075376,3.284932987442466,0.5787959390550036,0.5787959390550036,71.0,71.0,,1.1
96,kmc_runs_v3_1.1,run_115,DPN_1000,1000.0,45.22320835497688,60.7254397056176,10.383800476178092,0.5304112275492905,,62.0,0.0,,1.1
97,kmc_runs_v3_1.1,run_115,DPN_2000,2000.0,53.47261987503001,86.96360594453351,14.683774340055296,0.6074100581917518,,56.0,0.0,,1.1
98,kmc_runs_v3_1.1,run_115,DPN_4000,4000.0,54.20833382352155,104.18318132997402,20.767019941586643,0.7185636126216854,,42.0,0.0,,1.1
