kmc_run_dir,run_dir,dpn_dir,zip_path,zip_rel_path,t_start,zip_analytical,method_1_qty,method_1_window,method_2_qty,method_2_window,method_3_qty,method_3_window,method_4_qty,method_4_window,sampling_rate
kmc_runs_v2_1.1,run_0,DPN_100,kmc_runs_v2_1.1/run_0/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_0/DPN_100/zip_length.csv,0.00539874,39558.27,119.26315789473684,19,128.25,12,108.42213819181849,8727,113.74647887323944,71,242.42464806503477
kmc_runs_v2_1.1,run_0,DPN_1000,kmc_runs_v2_1.1/run_0/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_0/DPN_1000/zip_length.csv,0.00271574,39621.68,1170.016501650165,303,3643.714285714286,7,1084.2777829442946,10753,1150.1534653465346,404,149.34547663394713
kmc_runs_v2_1.1,run_0,DPN_2000,kmc_runs_v2_1.1/run_0/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_0/DPN_2000/zip_length.csv,0.00181658,39625.17,2344.8350877192984,570,2356.19341563786,486,2151.4838530066813,3592,2729.313829787234,188,9721.933375275537
kmc_runs_v2_1.1,run_0,DPN_4000,kmc_runs_v2_1.1/run_0/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_0/DPN_4000/zip_length.csv,0.000901904,39626.93,4455.665158371041,1105,4573.441834451902,894,4141.465901981231,4795,4964.869140625,512,17875.361502100382
kmc_runs_v2_1.1,run_0,DPN_500,kmc_runs_v2_1.1/run_0/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_0/DPN_500/zip_length.csv,0.00218111,39614.58,605.6862745098039,153,1082.7142857142858,7,545.3082088140723,10574,606.2460732984293,191,146.8635254243049
kmc_runs_v2_1.1,run_1,DPN_100,kmc_runs_v2_1.1/run_1/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_1/DPN_100/zip_length.csv,0.000861097,59658.69,111.79081350304372,1807,265.1818181818182,33,108.1220514123576,23613,172.54444444444445,90,655.9275344701603
kmc_runs_v2_1.1,run_1,DPN_1000,kmc_runs_v2_1.1/run_1/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_1/DPN_1000/zip_length.csv,0.000228806,59819.57,1121.018096115295,18457,13461.653846153846,26,1102.968618802147,37634,2440.632603406326,411,522.7000166106806
kmc_runs_v2_1.1,run_1,DPN_2000,kmc_runs_v2_1.1/run_1/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_1/DPN_2000/zip_length.csv,0.000288911,59828.52,2209.9227806662816,36351,39448.192307692305,26,2208.9643999259984,37837,4935.172151898734,790,525.5109933091537
kmc_runs_v2_1.1,run_1,DPN_4000,kmc_runs_v2_1.1/run_1/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_1/DPN_4000/zip_length.csv,8.40433e-05,59832.99,4298.189432934871,70521,4298.189432934871,71344,14676.503546099291,705,12264.149948293692,967,1426875.9693531704
kmc_runs_v2_1.1,run_1,DPN_500,kmc_runs_v2_1.1/run_1/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_1/DPN_500/zip_length.csv,0.00056492,59801.69,560.891063555221,9299,3629.769230769231,26,548.694883621724,37507,953.1794117647058,340,520.9326797618457
kmc_runs_v2_1.1,run_10,DPN_100,kmc_runs_v2_1.1/run_10/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_10/DPN_100/zip_length.csv,0.00322037,18669.89,112.54901960784314,51,130.78571428571428,14,107.36966156325543,9928,113.53164556962025,79,275.7754571815502
kmc_runs_v2_1.1,run_10,DPN_1000,kmc_runs_v2_1.1/run_10/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_10/DPN_1000/zip_length.csv,0.00101699,18703.14,1151.786274509804,510,5996.125,8,1055.0296121593292,11448,1503.5114503816794,131,158.99706686996896
kmc_runs_v2_1.1,run_10,DPN_2000,kmc_runs_v2_1.1/run_10/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_10/DPN_2000/zip_length.csv,0.000462039,18704.97,2208.644565217391,920,14171.625,8,2022.8887605215382,12118,2244.6206896551726,667,168.31447584314972
kmc_runs_v2_1.1,run_10,DPN_4000,kmc_runs_v2_1.1/run_10/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_10/DPN_4000/zip_length.csv,0.000757906,18705.9,4162.424962102072,1979,4282.308510638298,1410,3856.679190308235,6521,5452.527918781726,394,28201.96501288811
kmc_runs_v2_1.1,run_10,DPN_500,kmc_runs_v2_1.1/run_10/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_10/DPN_500/zip_length.csv,0.00190853,18699.41,577.212543554007,287,1730.625,8,538.1624740780813,11091,590.6333333333333,240,154.03517971955023
kmc_runs_v2_1.1,run_100,DPN_100,kmc_runs_v2_1.1/run_100/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_100/DPN_100/zip_length.csv,0.0165804,262653.73,166.46153846153845,26,253.75,12,108.71191384339242,8914,145.51020408163265,49,247.60375930059715
kmc_runs_v2_1.1,run_100,DPN_1000,kmc_runs_v2_1.1/run_100/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_100/DPN_1000/zip_length.csv,0.00465216,262977.36,1722.605504587156,218,14151.285714285714,7,1107.2367494528498,10509,1480.0906862745098,408,145.95838626422957
kmc_runs_v2_1.1,run_100,DPN_2000,kmc_runs_v2_1.1/run_100/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_100/DPN_2000/zip_length.csv,0.00454303,262995.31,3726.0047961630694,417,29225.714285714286,7,2237.135894766727,10567,3689.469933184855,449,146.7683361722484
kmc_runs_v2_1.1,run_100,DPN_4000,kmc_runs_v2_1.1/run_100/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_100/DPN_4000/zip_length.csv,0.00235075,263004.29,7622.2909319899245,794,93561.0,7,4593.790198650675,10672,9774.057522123894,452,148.2239105225641
kmc_runs_v2_1.1,run_100,DPN_500,kmc_runs_v2_1.1/run_100/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_100/DPN_500/zip_length.csv,0.00130651,262941.48,986.009900990099,101,3363.4285714285716,7,549.7573269689738,10475,748.8388625592418,211,145.48468590913723
kmc_runs_v2_1.1,run_101,DPN_100,kmc_runs_v2_1.1/run_101/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_101/DPN_100/zip_length.csv,0.000910183,108379.97,117.06153846153846,1885,477.20588235294116,34,108.63671731029116,24419,258.7171717171717,99,678.3157270531788
kmc_runs_v2_1.1,run_101,DPN_1000,kmc_runs_v2_1.1/run_101/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_101/DPN_1000/zip_length.csv,0.000715882,108448.75,1168.5956126045558,19009,21647.85185185185,27,1128.5049484694268,39103,3656.409465020576,486,543.0968595546203
kmc_runs_v2_1.1,run_101,DPN_2000,kmc_runs_v2_1.1/run_101/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_101/DPN_2000/zip_length.csv,0.000261119,108452.56,2315.91496258678,37019,65024.07407407407,27,2304.3784969270396,39213,10945.574610244988,449,544.6305753074155
kmc_runs_v2_1.1,run_101,DPN_4000,kmc_runs_v2_1.1/run_101/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_101/DPN_4000/zip_length.csv,0.000242517,108454.53,4569.977892450507,72283,219013.92592592593,27,4844.442800314187,39467,29512.80109489051,548,548.152379574482
kmc_runs_v2_1.1,run_101,DPN_500,kmc_runs_v2_1.1/run_101/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_101/DPN_500/zip_length.csv,0.000263348,108441.13,585.3138885963989,9497,7194.2962962962965,27,555.5553475250064,38990,1858.2782608695652,230,541.5336309183053
kmc_runs_v2_1.1,run_102,DPN_100,kmc_runs_v2_1.1/run_102/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_102/DPN_100/zip_length.csv,0.00236123,74220.03,130.5522041763341,431,458.57894736842104,19,109.29367816091954,13920,159.4,210,386.6760869531047
kmc_runs_v2_1.1,run_102,DPN_1000,kmc_runs_v2_1.1/run_102/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_102/DPN_1000/zip_length.csv,0.000966866,74288.36,1282.9172729162337,4811,25150.69230769231,13,1137.4935879795255,18169,3316.435261707989,363,252.34968340159654
kmc_runs_v2_1.1,run_102,DPN_2000,kmc_runs_v2_1.1/run_102/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_102/DPN_2000/zip_length.csv,0.00110669,74292.14,2579.7336909871246,9320,2651.843778383288,7707,2909.7040124055047,5159,9752.4930362117,359,154146.54465062844
kmc_runs_v2_1.1,run_102,DPN_4000,kmc_runs_v2_1.1/run_102/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_102/DPN_4000/zip_length.csv,0.00103648,74294.1,4967.697531512605,19040,5532.032847356402,11386,6113.99469804733,7733,13471.985663082438,1395,227718.10433464166
kmc_runs_v2_1.1,run_102,DPN_500,kmc_runs_v2_1.1/run_102/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_102/DPN_500/zip_length.csv,0.0019419,74280.78,655.3591114767586,2431,653.7521194993944,2477,681.6493644067797,1888,1467.5172413793102,232,49532.01150176783
kmc_runs_v2_1.1,run_103,DPN_100,kmc_runs_v2_1.1/run_103/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_103/DPN_100/zip_length.csv,0.00115288,94399.04,113.87327376116978,1231,362.3333333333333,27,108.4388802488336,19290,177.14615384615385,130,535.8326715974363
kmc_runs_v2_1.1,run_103,DPN_1000,kmc_runs_v2_1.1/run_103/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_103/DPN_1000/zip_length.csv,0.000421551,94463.78,1163.7612530915087,12130,1164.0481888745148,12368,2208.336898395722,748,2115.9235364396654,837,247351.15064457708
kmc_runs_v2_1.1,run_103,DPN_2000,kmc_runs_v2_1.1/run_103/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_103/DPN_2000/zip_length.csv,0.000486729,94467.37,2312.58246337941,24235,57393.5,20,2288.3248681988903,29021,12693.688073394496,218,403.0739161371895
kmc_runs_v2_1.1,run_103,DPN_4000,kmc_runs_v2_1.1/run_103/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_103/DPN_4000/zip_length.csv,0.000264614,94469.22,4533.042745435107,47701,162689.9,20,4721.37927857216,29303,29614.17391304348,322,406.9926538466603
kmc_runs_v2_1.1,run_103,DPN_500,kmc_runs_v2_1.1/run_103/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_103/DPN_500/zip_length.csv,0.000292661,94456.61,579.2637327336975,6226,614.6603773584906,3021,573.0140175219024,7990,1450.1473214285713,224,60425.05267564118
kmc_runs_v2_1.1,run_104,DPN_100,kmc_runs_v2_1.1/run_104/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_104/DPN_100/zip_length.csv,0.00225775,63580.23,109.86697247706422,218,171.0625,16,107.91653501843075,11394,119.36893203883496,103,316.5065415353413
kmc_runs_v2_1.1,run_104,DPN_1000,kmc_runs_v2_1.1/run_104/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_104/DPN_1000/zip_length.csv,0.000393619,63640.34,1138.255150554675,1893,7406.222222222223,9,1089.613936541673,13174,1493.8860294117646,272,182.9710974627604
kmc_runs_v2_1.1,run_104,DPN_2000,kmc_runs_v2_1.1/run_104/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_104/DPN_2000/zip_length.csv,0.000821013,63643.67,2218.5512146255946,3993,2226.394652406417,3740,2322.465034965035,1716,2731.0086206896553,580,74792.53882445024
kmc_runs_v2_1.1,run_104,DPN_4000,kmc_runs_v2_1.1/run_104/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_104/DPN_4000/zip_length.csv,0.000181888,63645.4,4362.512146255948,7986,4686.482685512367,2830,4344.266799454869,9539,5352.153523489933,1192,56599.24140091967
kmc_runs_v2_1.1,run_104,DPN_500,kmc_runs_v2_1.1/run_104/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_104/DPN_500/zip_length.csv,0.000426225,63633.68,568.7219873150106,946,1962.6666666666667,9,545.9262207255472,13066,657.4973821989529,191,181.47713006045726
kmc_runs_v2_1.1,run_105,DPN_100,kmc_runs_v2_1.1/run_105/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_105/DPN_100/zip_length.csv,0.000620771,54151.87,121.7956204379562,137,212.46666666666667,15,108.13068866438039,10789,128.7888888888889,90,299.682551676177
kmc_runs_v2_1.1,run_105,DPN_1000,kmc_runs_v2_1.1/run_105/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_105/DPN_1000/zip_length.csv,0.00187211,54192.84,1207.8136752136752,1170,11136.375,8,1085.4568219633943,12020,1601.220640569395,281,166.9430966597279
kmc_runs_v2_1.1,run_105,DPN_2000,kmc_runs_v2_1.1/run_105/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_105/DPN_2000/zip_length.csv,0.00113261,54195.11,2384.5815881326353,2292,28782.555555555555,9,2178.874337869774,12271,2868.4580725907385,799,170.43568019360524
kmc_runs_v2_1.1,run_105,DPN_4000,kmc_runs_v2_1.1/run_105/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_105/DPN_4000/zip_length.csv,0.000323379,54196.25,4627.9720868409395,4514,4895.2747762678155,3017,4489.476642555756,6636,13060.502617801047,191,60349.43715073582
kmc_runs_v2_1.1,run_105,DPN_500,kmc_runs_v2_1.1/run_105/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_105/DPN_500/zip_length.csv,0.00193942,54188.33,599.2456445993031,574,3259.0,8,546.8093316519546,11895,680.9765100671141,298,165.20814837868102
kmc_runs_v2_1.1,run_106,DPN_100,kmc_runs_v2_1.1/run_106/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_106/DPN_100/zip_length.csv,0.00135111,89849.85,117.76592082616179,581,318.8,20,109.3242285237698,14388,166.7263157894737,95,399.67959444752694
kmc_runs_v2_1.1,run_106,DPN_1000,kmc_runs_v2_1.1/run_106/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_106/DPN_1000/zip_length.csv,0.000387125,90090.95,1195.918957261926,5639,19339.615384615383,13,1129.6005335286118,19118,2499.071253071253,407,265.5320065936128
kmc_runs_v2_1.1,run_106,DPN_2000,kmc_runs_v2_1.1/run_106/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_106/DPN_2000/zip_length.csv,0.000519481,90104.36,2386.9038762384844,11506,49073.38461538462,13,2299.568609120183,19254,9326.484126984127,252,267.40978678006053
kmc_runs_v2_1.1,run_106,DPN_4000,kmc_runs_v2_1.1/run_106/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_106/DPN_4000/zip_length.csv,0.000454962,90111.07,4684.13759929391,22660,4860.015544359793,16276,5832.691026512576,5884,14005.31806930693,808,325512.09125818626
kmc_runs_v2_1.1,run_106,DPN_500,kmc_runs_v2_1.1/run_106/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_106/DPN_500/zip_length.csv,0.000841662,90064.14,603.5631484794276,2795,4843.846153846154,13,556.0806731527741,19015,891.6203703703703,432,264.0907751899192
kmc_runs_v2_1.1,run_107,DPN_100,kmc_runs_v2_1.1/run_107/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_107/DPN_100/zip_length.csv,0.00303741,64038.42,125.625,32,158.6153846153846,13,108.16074805631435,9518,120.26829268292683,41,264.38577862444663
kmc_runs_v2_1.1,run_107,DPN_1000,kmc_runs_v2_1.1/run_107/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_107/DPN_1000/zip_length.csv,0.000756523,64099.72,1131.4894613583137,427,1166.8639053254437,169,1091.9250743536948,8742,1199.8935185185185,216,3374.173270445348
kmc_runs_v2_1.1,run_107,DPN_2000,kmc_runs_v2_1.1/run_107/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_107/DPN_2000/zip_length.csv,0.00036459,64103.12,2201.662131519274,882,7254.25,8,2149.930399274047,11020,2425.1418439716313,282,153.05289313360225
kmc_runs_v2_1.1,run_107,DPN_4000,kmc_runs_v2_1.1/run_107/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_107/DPN_4000/zip_length.csv,0.000638273,64104.88,4408.991217798595,1708,27973.5,8,4239.5545343137255,11424,5139.736543909348,353,158.65872527532025
kmc_runs_v2_1.1,run_107,DPN_500,kmc_runs_v2_1.1/run_107/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_107/DPN_500/zip_length.csv,0.00231473,64092.93,550.7208121827412,197,1266.5714285714287,7,547.0419861604638,10694,563.3598326359833,239,148.54198671801092
kmc_runs_v2_1.1,run_108,DPN_100,kmc_runs_v2_1.1/run_108/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_108/DPN_100/zip_length.csv,0.00309642,98600.41,119.84,150,183.33333333333334,15,108.17277913610432,11043,120.24719101123596,89,306.76361597365434
kmc_runs_v2_1.1,run_108,DPN_1000,kmc_runs_v2_1.1/run_108/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_108/DPN_1000/zip_length.csv,0.00164317,98651.3,1231.223693379791,1435,11138.777777777777,9,1108.5419785881027,12423,1563.331111111111,450,172.5399004878317
kmc_runs_v2_1.1,run_108,DPN_2000,kmc_runs_v2_1.1/run_108/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_108/DPN_2000/zip_length.csv,0.0010534,98654.11,2424.23119203023,2911,27445.11111111111,9,2224.6277476903474,12556,4080.1661237785015,307,174.38179892219713
kmc_runs_v2_1.1,run_108,DPN_4000,kmc_runs_v2_1.1/run_108/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_108/DPN_4000/zip_length.csv,0.000597165,98655.76,4732.331901735097,5821,4738.705140798952,6108,15245.269607843138,204,6331.075920245399,1304,122160.0444982099
kmc_runs_v2_1.1,run_108,DPN_500,kmc_runs_v2_1.1/run_108/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_108/DPN_500/zip_length.csv,0.00103132,98645.66,603.668016194332,741,3480.8888888888887,9,550.6510366051183,12348,696.1449814126394,269,171.50159192459756
kmc_runs_v2_1.1,run_109,DPN_100,kmc_runs_v2_1.1/run_109/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_109/DPN_100/zip_length.csv,0.00586016,11082.21,157.52380952380952,42,236.0,14,107.13531385708646,10132,128.0695652173913,115,281.45879149820877
kmc_runs_v2_1.1,run_109,DPN_1000,kmc_runs_v2_1.1/run_109/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_109/DPN_1000/zip_length.csv,0.00350474,11102.23,1442.3870967741937,465,1551.3819095477386,398,1048.9898872679046,6032,1513.166265060241,415,7955.787830245546
kmc_runs_v2_1.1,run_109,DPN_2000,kmc_runs_v2_1.1/run_109/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_109/DPN_2000/zip_length.csv,0.00213245,11103.34,2756.631768953069,831,16093.555555555555,9,1965.379334046128,13094,3748.062146892655,354,181.8650790510274
kmc_runs_v2_1.1,run_109,DPN_4000,kmc_runs_v2_1.1/run_109/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_109/DPN_4000/zip_length.csv,0.00274706,11103.9,4568.305122494432,1796,4457.706825232678,1934,3855.537489102005,4588,18094.285714285714,56,38677.47082255844
kmc_runs_v2_1.1,run_109,DPN_500,kmc_runs_v2_1.1/run_109/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_109/DPN_500/zip_length.csv,0.00498026,11100.01,719.8560311284047,257,710.5785714285714,280,562.502350570853,1489,959.0076335877862,131,5593.759472530326
kmc_runs_v2_1.1,run_11,DPN_100,kmc_runs_v2_1.1/run_11/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_11/DPN_100/zip_length.csv,0.00717103,24182.89,129.60344827586206,116,303.06666666666666,15,108.23113338902813,10773,198.39285714285714,28,299.2394828472603
kmc_runs_v2_1.1,run_11,DPN_1000,kmc_runs_v2_1.1/run_11/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_11/DPN_1000/zip_length.csv,0.00160947,24197.86,1337.0451206715634,953,1845.1129943502824,354,1090.1077493053413,9717,1790.3367609254499,389,7075.508183459718
kmc_runs_v2_1.1,run_11,DPN_2000,kmc_runs_v2_1.1/run_11/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_11/DPN_2000/zip_length.csv,0.00230416,24198.71,2499.4997540580425,2033,2495.7403474903476,2072,2467.856209150327,2448,5287.193661971831,284,41446.6413077865
kmc_runs_v2_1.1,run_11,DPN_4000,kmc_runs_v2_1.1/run_11/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_11/DPN_4000/zip_length.csv,0.00105156,24199.12,4871.788170922356,3838,4692.703662842012,4532,8384.488198757765,805,19043.79245283019,159,90632.22133805428
kmc_runs_v2_1.1,run_11,DPN_500,kmc_runs_v2_1.1/run_11/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_11/DPN_500/zip_length.csv,0.00362308,24196.2,666.0844793713163,509,755.9440789473684,304,548.3279704602401,7583,918.5,164,6074.46695835868
kmc_runs_v2_1.1,run_110,DPN_100,kmc_runs_v2_1.1/run_110/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_110/DPN_100/zip_length.csv,0.00762045,8921.52,146.3030303030303,99,325.46666666666664,15,107.50553025374106,10759,222.38888888888889,36,298.87258335886406
kmc_runs_v2_1.1,run_110,DPN_1000,kmc_runs_v2_1.1/run_110/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_110/DPN_1000/zip_length.csv,0.00218205,8928.18,1426.1157894736841,760,1429.6767015706807,764,1070.1015293900866,5427,2796.7169811320755,159,15283.00848485354
kmc_runs_v2_1.1,run_110,DPN_2000,kmc_runs_v2_1.1/run_110/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_110/DPN_2000/zip_length.csv,0.00259079,8928.55,2568.385625,1600,2445.691588785047,1926,2305.191134607564,2459,6267.582159624413,213,38515.057991592155
kmc_runs_v2_1.1,run_110,DPN_4000,kmc_runs_v2_1.1/run_110/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_110/DPN_4000/zip_length.csv,0.00153155,8928.73,4367.231763619575,3249,4125.03005130711,4093,5693.220189701897,1476,6039.475357710652,1258,81859.04936541457
kmc_runs_v2_1.1,run_110,DPN_500,kmc_runs_v2_1.1/run_110/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_110/DPN_500/zip_length.csv,0.00145098,8927.44,733.011655011655,429,4991.222222222223,9,532.3673386109524,12253,825.9960317460317,252,170.18839697830265
kmc_runs_v2_1.1,run_111,DPN_100,kmc_runs_v2_1.1/run_111/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_111/DPN_100/zip_length.csv,0.00336109,95042.33,123.16326530612245,49,161.69230769230768,13,107.69165036548955,9713,123.29906542056075,107,269.7974163083473
kmc_runs_v2_1.1,run_111,DPN_1000,kmc_runs_v2_1.1/run_111/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_111/DPN_1000/zip_length.csv,0.00249196,95101.51,1293.311053984576,389,7542.625,8,1092.7697642163662,10815,1407.544747081712,257,150.2169297025352
kmc_runs_v2_1.1,run_111,DPN_2000,kmc_runs_v2_1.1/run_111/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_111/DPN_2000/zip_length.csv,0.00153214,95104.8,2574.251518833536,823,2559.1622857142856,875,2435.704842931937,1528,3007.0914454277286,339,17492.59086196493
kmc_runs_v2_1.1,run_111,DPN_4000,kmc_runs_v2_1.1/run_111/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_111/DPN_4000/zip_length.csv,0.00139384,95106.5,5043.443337484433,1606,64180.75,8,4395.355076977841,11237,6837.883629191321,507,156.07698117703407
kmc_runs_v2_1.1,run_111,DPN_500,kmc_runs_v2_1.1/run_111/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_111/DPN_500/zip_length.csv,0.00119934,95094.93,662.4878048780488,205,2924.8571428571427,7,547.6243829747601,10737,708.0534351145038,131,149.12641372962125
kmc_runs_v2_1.1,run_112,DPN_100,kmc_runs_v2_1.1/run_112/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_112/DPN_100/zip_length.csv,0.0203593,398923.74,135.52380952380952,21,197.9,10,109.2484703378558,7518,131.5625,32,208.84534776252465
kmc_runs_v2_1.1,run_112,DPN_1000,kmc_runs_v2_1.1/run_112/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_112/DPN_1000/zip_length.csv,0.00523638,399710.1,1731.7285714285715,140,7983.142857142857,7,1113.5131834044203,10316,1354.5055555555555,360,143.2757921775963
kmc_runs_v2_1.1,run_112,DPN_2000,kmc_runs_v2_1.1/run_112/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_112/DPN_2000/zip_length.csv,0.00395958,399754.18,3515.0232558139537,301,26933.14285714286,7,2254.4453245749614,10352,3968.2672413793102,232,143.77112797507988
kmc_runs_v2_1.1,run_112,DPN_4000,kmc_runs_v2_1.1/run_112/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_112/DPN_4000/zip_length.csv,0.00678677,399776.08,7463.742753623188,552,6475.553903345725,807,9320.213836477988,318,10187.239382239382,259,16134.067182379646
kmc_runs_v2_1.1,run_112,DPN_500,kmc_runs_v2_1.1/run_112/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_112/DPN_500/zip_length.csv,0.0101,399622.86,919.8227848101266,79,2886.714285714286,7,553.1548556430446,10287,621.8028169014085,284,142.8688313331347
kmc_runs_v2_1.1,run_113,DPN_100,kmc_runs_v2_1.1/run_113/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_113/DPN_100/zip_length.csv,0.00195129,41334.7,113.99141630901288,233,176.5,16,108.06102802131683,11634,119.75806451612904,62,323.1543418243988
kmc_runs_v2_1.1,run_113,DPN_1000,kmc_runs_v2_1.1/run_113/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_113/DPN_1000/zip_length.csv,0.000459745,41407.34,1122.6243966652041,2279,8342.5,10,1075.796638533178,13744,1340.521850899743,389,190.88251218851119
kmc_runs_v2_1.1,run_113,DPN_2000,kmc_runs_v2_1.1/run_113/DPN_2000/zip_length.csv,kmc_runs_v2_1.1/run_113/DPN_2000/zip_length.csv,0.000462433,41411.39,2201.911330049261,4669,19031.2,10,2138.591077273374,14054,2969.800731261426,547,195.1977903147083
kmc_runs_v2_1.1,run_113,DPN_4000,kmc_runs_v2_1.1/run_113/DPN_4000/zip_length.csv,kmc_runs_v2_1.1/run_113/DPN_4000/zip_length.csv,0.000540483,41413.41,4224.6380605257345,9054,4299.255485652908,6517,4337.927194089025,5549,7454.098814229249,506,130335.47050278014
kmc_runs_v2_1.1,run_113,DPN_500,kmc_runs_v2_1.1/run_113/DPN_500/zip_length.csv,kmc_runs_v2_1.1/run_113/DPN_500/zip_length.csv,0.000664876,41399.26,562.221110100091,1099,2960.222222222222,9,542.712915836837,13557,631.9277456647399,346,188.28710072049645
kmc_runs_v2_1.1,run_114,DPN_100,kmc_runs_v2_1.1/run_114/DPN_100/zip_length.csv,kmc_runs_v2_1.1/run_114/DPN_100/zip_length.csv,0.017312,374310.86,149.47368421052633,19,212.9090909090909,11,108.39594476924991,8039,122.75,56,223.30801830789247
kmc_runs_v2_1.1,run_114,DPN_1000,kmc_runs_v2_1.1/run_114/DPN_1000/zip_length.csv,kmc_runs_v2_1.1/run_114/DPN_1000/zip_length.csv,0.00125248,374924.0,2006.0869565217392,138,1826.9473684210527,171,1132.3062200956938,4807,7276.666666666667,15,3420.084115926336
