chain_weight_g_mol
22825.4
1021.18
9148.2
3399.82
40070.5
16680.6
208756
16085.9
12517.9
20248.5
24807.6
11328.6
31150.6
6769.56
2606.94
18861
27780.9
30159.5
64848
59892.5
13509
21239.6
1814.06
49585.1
26988
12517.9
42647.4
21041.4
67821.3
27384.4
56721
426.52
35907.9
50972.6
132045
89229.1
23221.8
43638.5
54342.4
97752.5
48990.4
11923.3
37097.2
96365
228.3
45026
2012.28
5382.02
100528
426.52
214504
81498.5
2805.16
426.52
76146.6
67821.3
34718.6
8553.54
4192.7
60883.6
43836.7
56522.8
170103
38286.5
80111
93391.7
33529.3
101717
87445.1
14103.7
3201.6
193493
13112.6
20050.3
134027
4390.92
40863.4
23816.5
85462.9
115791
55531.7
129071
113214
5580.24
79714.5
88634.4
21636.1
20446.7
90814.8
56126.3
130261
216486
230560
195871
29961.3
18266.3
163958
72975
1417.62
7958.88
58108.5
30159.5
8751.76
426.52
85264.7
426.52
14698.4
4390.92
85661.1
426.52
18662.8
35511.5
93986.4
463072
112421
102708
34322.1
59892.5
4985.58
1219.4
426.52
32934.6
2012.28
74164.4
31348.8
37493.7
6769.56
25005.8
99734.7
40467
11328.6
1021.18
13310.8
10535.7
164354
1021.18
171094
40268.7
54144.1
426.52
426.52
22032.5
89229.1
47999.3
220054
151470
63064
37691.9
92995.3
29366.6
306676
103501
438493
2012.28
130459
426.52
71785.7
273375
2805.16
109249
125305
426.52
179221
4787.36
87643.3
2805.16
59496.1
38286.5
228776
426.52
236507
18266.3
73966.1
52161.9
104294
2210.5
31150.6
12319.7
79318.1
40268.7
80111
18266.3
95175.7
7364.22
86652.2
426.52
426.52
18861
426.52
99338.3
9148.2
14103.7
18464.5
66830.2
4390.92
37097.2
10932.2
35313.2
122728
50576.2
2805.16
4787.36
426.52
7166
80705.6
102906
30754.2
34718.6
29763.1
31150.6
68614.2
100924
66037.3
92598.8
11725.1
122728
70596.4
234921
73371.5
25402.2
70200
77732.3
119755
76146.6
6769.56
265843
74957.2
23221.8
33727.5
11725.1
8751.76
100131
9544.64
44431.4
41656.3
88832.6
14301.9
86652.2
822.96
164949
119557
41854.5
160588
18068.1
13707.3
9148.2
53747.7
96365
29168.4
32736.4
61676.5
426.52
30357.7
121341
110042
121142
23816.5
5778.46
62469.4
34718.6
48990.4
