chain_weight_g_mol
22825.4
1021.18
9148.2
3399.82
426.52
426.52
426.52
16085.9
12517.9
20248.5
426.52
426.52
31150.6
6769.56
2606.94
426.52
7166
426.52
426.52
39674.1
13509
426.52
1814.06
29961.3
26988
12517.9
42647.4
21041.4
55333.5
27384.4
25996.9
426.52
61676.5
426.52
426.52
426.52
7760.66
52756.6
426.52
426.52
24014.7
13707.3
26393.3
426.52
228.3
426.52
2012.28
5382.02
426.52
426.52
36899
81498.5
2805.16
426.52
1814.06
426.52
34718.6
124909
426.52
15689.5
5778.46
426.52
426.52
20050.3
426.52
426.52
426.52
35115
21834.3
14103.7
5778.46
46413.6
426.52
20050.3
42250.9
4390.92
426.52
1021.18
426.52
15689.5
3796.26
53153
426.52
5580.24
426.52
47206.4
21636.1
41458.1
24807.6
8157.1
426.52
17473.4
10535.7
426.52
29961.3
18266.3
11526.8
73966.1
426.52
7958.88
91013.1
30159.5
8751.76
426.52
426.52
426.52
426.52
426.52
39277.6
426.52
18662.8
5382.02
426.52
52161.9
426.52
426.52
95770.3
48990.4
4985.58
1219.4
426.52
426.52
2012.28
7958.88
105483
426.52
6769.56
1219.4
426.52
426.52
11328.6
1021.18
624.74
10535.7
76543
1021.18
4192.7
40268.7
426.52
426.52
426.52
22032.5
10932.2
426.52
40863.4
426.52
426.52
37691.9
22627.2
426.52
26393.3
426.52
8157.1
2012.28
20446.7
426.52
4192.7
10139.3
2805.16
8949.98
426.52
426.52
426.52
4787.36
624.74
2805.16
426.52
426.52
426.52
426.52
45026
426.52
426.52
52161.9
426.52
2210.5
4985.58
12319.7
16878.8
426.52
426.52
18266.3
8949.98
7364.22
86652.2
426.52
426.52
426.52
426.52
87841.5
19653.9
426.52
18464.5
22627.2
4390.92
426.52
10932.2
22032.5
27780.9
22627.2
2805.16
4787.36
426.52
426.52
426.52
426.52
426.52
20248.5
29763.1
8751.76
19257.4
29564.9
46215.3
426.52
11725.1
426.52
426.52
4985.58
426.52
426.52
12517.9
29168.4
426.52
426.52
6769.56
24411.1
55928.1
426.52
10139.3
11725.1
8751.76
426.52
9544.64
2408.72
41656.3
69010.6
426.52
6174.9
822.96
18068.1
31943.5
426.52
41458.1
18068.1
11923.3
9148.2
53747.7
426.52
3399.82
18464.5
3003.38
426.52
5778.46
426.52
62072.9
