time:1	Mass_Fract_1:2	Poly_Mass_Density_1:3	Monomer_Mass_Density_1:4	Monomer_MW_1:5	Mn_total_1:6	Mw_total_1:7	Mn_poly_1:8	Mw_poly_1:9	PDI_poly_1:10	Xn_poly_1:11	Xw_poly_1:12	F1_in_1:13	diff_power:14	fiss_power:15	beta_power:16	chaint_power:17	F_Diff_Limit_1:18	F_PS_Diff_Limit_1:19	F_Fiss_Limit_1:20	F_PS_Fiss_Limit_1:21	F_Chaint_Limit_1:22	F_Chaint_LMWR_1:23	bA:24	bB:25	Lower_Limit:26	Temperature:27	alpha_bs:28	alpha_ra:29	LMWP_see_Polymer1:30	LMWP_bi_react:31	Mass_Change:32	Mass_Left_1:33	Vol_Factor:34	Mass_Total_1:35	bond_pp:36	num_bonds_1_pp:37	total_bonds_1:38	netrate_BF:39	netrate_R:40	netrate_BS:41	d0:42	Rhat:43	ZL:44	kI:45	kT:46	kD:47	F_chainf_D_1l_pp_pp:48	F_recomb_actual_same_epep:49	chainf_except_D_1l_pp:50	chainf_real_except_D_1l_pp:51	F_end_beta_Rep_1l_pp_ppp:52	DONTUSE:53	DONTUSE_D_1s2pp:54	num_end_H_p:55	arctan_power:56	arctan_factor:57	pie:58	random1:59	random2:60	D_1l_pp0:61	D_1l_pp1:62	D_1l_pp2:63	D_1l_pp3:64	F_D_1l_pp:65	Xn_D_1l_pp:66	bondst_D_1l_pp:67	bondst_lmwr_D_1l_pp:68	bondst_bs_D_1l_pp:69	bondwk_ra_D_1l_pp:70	Rep_1l_pp0:71	Rep_1l_pp1:72	Rep_1l_pp2:73	Rep_1l_pp0B:74	Rep_1l_pp1B:75	Xn_Rep_1l_pp:76	bondst_bs_Rep_1l_pp:77	bondwk_ra_Rep_1l_pp:78	D_1s2pp:79	D_1s2pp_MY:80	F_D_1s2pp:81	so_D_1s2pp:82	SP:83	SP_MY:84	F_SP:85	so_SP:86	Dt1_0:87	Dt1_1:88	Dt1_2:89	Dt0:90	Dt1:91	Dt2:92	Dp1_0:93	Dp1_1:94	Dp1_2:95	Ds1_0:96	Ds1_1:97	Ds1_2:98	Ds0:99	Ds1:100	Ds2:101	R1_0:102	R1_1:103	Xn_R1:104	Re1_0:105	Re1_1:106	Xn_Re1:107	Rs1_0:108	Rs1_1:109	Xn_Rs1:110	Polymer_Yield:111	LMWP_Yield:112	
8.500000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.903802e+03	1.317028e+05	7.123041e+04	1.465775e+05	2.057795e+00	3.593502e+02	7.394690e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.980927e-03	5.019905e-01	1.000000e+00	1.000000e+00	3.980927e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.266044e-02	0.000000e+00	2.522361e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.237989e-08	1.238000e-08	2.935059e-06	4.491753e+00	3.518506e-09	2.370818e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305949e-05	2.266044e-02	1.675669e+01	1.876059e+04	1.000000e+00	3.593502e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.518522e-09	8.838450e-07	7.618822e-04	3.518522e+11	8.838450e+13	2.511978e+02	1.000000e+00	1.000000e+00	2.563173e-03	1.016180e-01	1.016180e-01	1.000000e+00	-8.313580e-42	-6.591902e-40	-3.295951e-40	2.000000e+00	2.626232e-03	2.522361e-02	1.675926e+01	2.626232e-03	2.522361e-02	1.675926e+01	6.305949e-05	2.266044e-02	1.675669e+01	2.563173e-03	2.563173e-03	2.563173e-03	2.563173e-03	2.563173e-03	2.563173e-03	3.518522e-09	8.838450e-07	2.511978e+02	3.518522e-09	8.838450e-07	2.511978e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.983820e-01	1.016180e-01	5.331500e+02	
8.600000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.882767e+03	1.314419e+05	7.113818e+04	1.464765e+05	2.059042e+00	3.588850e+02	7.389593e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.986190e-03	5.019931e-01	1.000000e+00	1.000000e+00	3.986190e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.263110e-02	0.000000e+00	2.522362e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.236386e-08	1.236397e-08	2.933158e-06	4.485937e+00	3.516228e-09	2.372354e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305949e-05	2.263110e-02	1.672346e+01	1.871412e+04	1.000000e+00	3.588850e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.516244e-09	8.821065e-07	7.603814e-04	3.516244e+11	8.821065e+13	2.508661e+02	1.000000e+00	1.000000e+00	2.592514e-03	1.027812e-01	1.027812e-01	1.000000e+00	-8.313580e-42	-6.591902e-40	-3.295951e-40	2.000000e+00	2.655573e-03	2.522362e-02	1.672606e+01	2.655573e-03	2.522362e-02	1.672606e+01	6.305949e-05	2.263110e-02	1.672346e+01	2.592514e-03	2.592514e-03	2.592514e-03	2.592514e-03	2.592514e-03	2.592514e-03	3.516244e-09	8.821065e-07	2.508661e+02	3.516244e-09	8.821065e-07	2.508661e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.972188e-01	1.027812e-01	5.331500e+02	
8.700000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.862205e+03	1.311814e+05	7.104601e+04	1.463756e+05	2.060293e+00	3.584200e+02	7.384501e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.991465e-03	5.019957e-01	1.000000e+00	1.000000e+00	3.991465e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.260178e-02	0.000000e+00	2.522362e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.234784e-08	1.234795e-08	2.931258e-06	4.480125e+00	3.513949e-09	2.373892e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305949e-05	2.260178e-02	1.669029e+01	1.866775e+04	1.000000e+00	3.584200e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.513965e-09	8.803699e-07	7.588835e-04	3.513965e+11	8.803699e+13	2.505346e+02	1.000000e+00	1.000000e+00	2.621836e-03	1.039437e-01	1.039437e-01	1.000000e+00	-8.313580e-42	-6.591901e-40	-3.295951e-40	2.000000e+00	2.684895e-03	2.522362e-02	1.669291e+01	2.684895e-03	2.522362e-02	1.669291e+01	6.305949e-05	2.260178e-02	1.669029e+01	2.621836e-03	2.621836e-03	2.621836e-03	2.621836e-03	2.621836e-03	2.621836e-03	3.513965e-09	8.803699e-07	2.505346e+02	3.513965e-09	8.803699e-07	2.505346e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.960563e-01	1.039437e-01	5.331500e+02	
8.800000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.842100e+03	1.309213e+05	7.095391e+04	1.462747e+05	2.061545e+00	3.579553e+02	7.379411e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.996753e-03	5.019984e-01	1.000000e+00	1.000000e+00	3.996753e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.257248e-02	0.000000e+00	2.522362e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.233183e-08	1.233195e-08	2.929357e-06	4.474317e+00	3.511671e-09	2.375433e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305949e-05	2.257248e-02	1.665716e+01	1.862149e+04	1.000000e+00	3.579553e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.511687e-09	8.786350e-07	7.573886e-04	3.511687e+11	8.786350e+13	2.502031e+02	1.000000e+00	1.000000e+00	2.651139e-03	1.051054e-01	1.051054e-01	1.000000e+00	-8.313580e-42	-6.591901e-40	-3.295950e-40	2.000000e+00	2.714198e-03	2.522362e-02	1.665981e+01	2.714198e-03	2.522362e-02	1.665981e+01	6.305949e-05	2.257248e-02	1.665716e+01	2.651139e-03	2.651139e-03	2.651139e-03	2.651139e-03	2.651139e-03	2.651139e-03	3.511687e-09	8.786350e-07	2.502031e+02	3.511687e-09	8.786350e-07	2.502031e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.948946e-01	1.051054e-01	5.331500e+02	
8.900000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.822438e+03	1.306616e+05	7.086186e+04	1.461739e+05	2.062801e+00	3.574910e+02	7.374326e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.002053e-03	5.020010e-01	1.000000e+00	1.000000e+00	4.002053e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.254320e-02	0.000000e+00	2.522362e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.231583e-08	1.231595e-08	2.927456e-06	4.468513e+00	3.509392e-09	2.376975e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305949e-05	2.254320e-02	1.662409e+01	1.857533e+04	1.000000e+00	3.574910e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.509408e-09	8.769019e-07	7.558966e-04	3.509408e+11	8.769019e+13	2.498717e+02	1.000000e+00	1.000000e+00	2.680423e-03	1.062664e-01	1.062664e-01	1.000000e+00	-8.313580e-42	-6.591900e-40	-3.295950e-40	2.000000e+00	2.743482e-03	2.522362e-02	1.662677e+01	2.743482e-03	2.522362e-02	1.662677e+01	6.305949e-05	2.254320e-02	1.662409e+01	2.680423e-03	2.680423e-03	2.680423e-03	2.680423e-03	2.680423e-03	2.680423e-03	3.509408e-09	8.769019e-07	2.498717e+02	3.509408e-09	8.769019e-07	2.498717e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.937336e-01	1.062664e-01	5.331500e+02	
9.000000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.803203e+03	1.304023e+05	7.076987e+04	1.460732e+05	2.064059e+00	3.570269e+02	7.369244e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.007367e-03	5.020037e-01	1.000000e+00	1.000000e+00	4.007367e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.251393e-02	0.000000e+00	2.522362e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.229985e-08	1.229996e-08	2.925556e-06	4.462712e+00	3.507114e-09	2.378519e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305949e-05	2.251393e-02	1.659107e+01	1.852927e+04	1.000000e+00	3.570269e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.507130e-09	8.751707e-07	7.544075e-04	3.507130e+11	8.751707e+13	2.495404e+02	1.000000e+00	1.000000e+00	2.709688e-03	1.074266e-01	1.074266e-01	1.000000e+00	-8.313580e-42	-6.591900e-40	-3.295950e-40	2.000000e+00	2.772747e-03	2.522362e-02	1.659378e+01	2.772747e-03	2.522362e-02	1.659378e+01	6.305949e-05	2.251393e-02	1.659107e+01	2.709688e-03	2.709688e-03	2.709688e-03	2.709688e-03	2.709688e-03	2.709688e-03	3.507130e-09	8.751707e-07	2.495404e+02	3.507130e-09	8.751707e-07	2.495404e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.925734e-01	1.074266e-01	5.331500e+02	
9.100000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.784382e+03	1.301434e+05	7.067795e+04	1.459725e+05	2.065319e+00	3.565631e+02	7.364166e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.012693e-03	5.020063e-01	1.000000e+00	1.000000e+00	4.012693e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.248469e-02	0.000000e+00	2.522362e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.228387e-08	1.228398e-08	2.923655e-06	4.456915e+00	3.504835e-09	2.380065e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305949e-05	2.248469e-02	1.655810e+01	1.848331e+04	1.000000e+00	3.565631e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.504851e-09	8.734412e-07	7.529213e-04	3.504851e+11	8.734412e+13	2.492092e+02	1.000000e+00	1.000000e+00	2.738934e-03	1.085861e-01	1.085861e-01	1.000000e+00	-8.313580e-42	-6.591899e-40	-3.295950e-40	2.000000e+00	2.801993e-03	2.522362e-02	1.656084e+01	2.801993e-03	2.522362e-02	1.656084e+01	6.305949e-05	2.248469e-02	1.655810e+01	2.738934e-03	2.738934e-03	2.738934e-03	2.738934e-03	2.738934e-03	2.738934e-03	3.504851e-09	8.734412e-07	2.492092e+02	3.504851e-09	8.734412e-07	2.492092e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.914139e-01	1.085861e-01	5.331500e+02	
9.200000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.765962e+03	1.298850e+05	7.058608e+04	1.458719e+05	2.066582e+00	3.560997e+02	7.359092e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.018032e-03	5.020090e-01	1.000000e+00	1.000000e+00	4.018032e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.245547e-02	0.000000e+00	2.522363e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.226790e-08	1.226802e-08	2.921754e-06	4.451122e+00	3.502557e-09	2.381614e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305949e-05	2.245547e-02	1.652518e+01	1.843745e+04	1.000000e+00	3.560997e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.502573e-09	8.717136e-07	7.514381e-04	3.502573e+11	8.717136e+13	2.488781e+02	1.000000e+00	1.000000e+00	2.768161e-03	1.097448e-01	1.097448e-01	1.000000e+00	-8.313580e-42	-6.591899e-40	-3.295949e-40	2.000000e+00	2.831220e-03	2.522363e-02	1.652795e+01	2.831220e-03	2.522363e-02	1.652795e+01	6.305949e-05	2.245547e-02	1.652518e+01	2.768161e-03	2.768161e-03	2.768161e-03	2.768161e-03	2.768161e-03	2.768161e-03	3.502573e-09	8.717136e-07	2.488781e+02	3.502573e-09	8.717136e-07	2.488781e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.902552e-01	1.097448e-01	5.331500e+02	
9.300000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.747930e+03	1.296269e+05	7.049427e+04	1.457714e+05	2.067848e+00	3.556365e+02	7.354021e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.023384e-03	5.020117e-01	1.000000e+00	1.000000e+00	4.023384e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.242626e-02	0.000000e+00	2.522363e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.225195e-08	1.225206e-08	2.919854e-06	4.445333e+00	3.500278e-09	2.383164e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305949e-05	2.242626e-02	1.649232e+01	1.839170e+04	1.000000e+00	3.556365e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.500294e-09	8.699878e-07	7.499578e-04	3.500294e+11	8.699878e+13	2.485470e+02	1.000000e+00	1.000000e+00	2.797369e-03	1.109027e-01	1.109027e-01	1.000000e+00	-8.313580e-42	-6.591898e-40	-3.295949e-40	2.000000e+00	2.860429e-03	2.522363e-02	1.649512e+01	2.860429e-03	2.522363e-02	1.649512e+01	6.305949e-05	2.242626e-02	1.649232e+01	2.797369e-03	2.797369e-03	2.797369e-03	2.797369e-03	2.797369e-03	2.797369e-03	3.500294e-09	8.699878e-07	2.485470e+02	3.500294e-09	8.699878e-07	2.485470e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.890973e-01	1.109027e-01	5.331500e+02	
9.400000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.730273e+03	1.293693e+05	7.040252e+04	1.456710e+05	2.069116e+00	3.551737e+02	7.348954e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.028748e-03	5.020144e-01	1.000000e+00	1.000000e+00	4.028748e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.239707e-02	0.000000e+00	2.522363e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.223600e-08	1.223612e-08	2.917953e-06	4.439548e+00	3.498000e-09	2.384716e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305950e-05	2.239707e-02	1.645951e+01	1.834605e+04	1.000000e+00	3.551737e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.498016e-09	8.682637e-07	7.484804e-04	3.498016e+11	8.682637e+13	2.482161e+02	1.000000e+00	1.000000e+00	2.826558e-03	1.120599e-01	1.120599e-01	1.000000e+00	-8.313580e-42	-6.591898e-40	-3.295949e-40	2.000000e+00	2.889618e-03	2.522363e-02	1.646233e+01	2.889618e-03	2.522363e-02	1.646233e+01	6.305950e-05	2.239707e-02	1.645951e+01	2.826558e-03	2.826558e-03	2.826558e-03	2.826558e-03	2.826558e-03	2.826558e-03	3.498016e-09	8.682637e-07	2.482161e+02	3.498016e-09	8.682637e-07	2.482161e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.879401e-01	1.120599e-01	5.331500e+02	
9.500000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.712981e+03	1.291121e+05	7.031083e+04	1.455706e+05	2.070387e+00	3.547111e+02	7.343891e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.034126e-03	5.020171e-01	1.000000e+00	1.000000e+00	4.034126e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.236790e-02	0.000000e+00	2.522363e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.222007e-08	1.222018e-08	2.916052e-06	4.433766e+00	3.495721e-09	2.386271e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305950e-05	2.236790e-02	1.642674e+01	1.830050e+04	1.000000e+00	3.547111e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.495737e-09	8.665415e-07	7.470059e-04	3.495737e+11	8.665415e+13	2.478852e+02	1.000000e+00	1.000000e+00	2.855728e-03	1.132164e-01	1.132164e-01	1.000000e+00	-8.313580e-42	-6.591898e-40	-3.295949e-40	2.000000e+00	2.918788e-03	2.522363e-02	1.642960e+01	2.918788e-03	2.522363e-02	1.642960e+01	6.305950e-05	2.236790e-02	1.642674e+01	2.855728e-03	2.855728e-03	2.855728e-03	2.855728e-03	2.855728e-03	2.855728e-03	3.495737e-09	8.665415e-07	2.478852e+02	3.495737e-09	8.665415e-07	2.478852e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.867836e-01	1.132164e-01	5.331500e+02	
9.600000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.696042e+03	1.288552e+05	7.021920e+04	1.454703e+05	2.071660e+00	3.542488e+02	7.338832e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.039516e-03	5.020198e-01	1.000000e+00	1.000000e+00	4.039516e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.233875e-02	0.000000e+00	2.522363e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.220414e-08	1.220426e-08	2.914152e-06	4.427988e+00	3.493443e-09	2.387827e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305950e-05	2.233875e-02	1.639404e+01	1.825504e+04	1.000000e+00	3.542488e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.493459e-09	8.648211e-07	7.455344e-04	3.493459e+11	8.648211e+13	2.475544e+02	1.000000e+00	1.000000e+00	2.884879e-03	1.143721e-01	1.143721e-01	1.000000e+00	-8.313580e-42	-6.591897e-40	-3.295949e-40	2.000000e+00	2.947939e-03	2.522363e-02	1.639692e+01	2.947939e-03	2.522363e-02	1.639692e+01	6.305950e-05	2.233875e-02	1.639404e+01	2.884879e-03	2.884879e-03	2.884879e-03	2.884879e-03	2.884879e-03	2.884879e-03	3.493459e-09	8.648211e-07	2.475544e+02	3.493459e-09	8.648211e-07	2.475544e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.856279e-01	1.143721e-01	5.331500e+02	
9.700000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.679446e+03	1.285988e+05	7.012764e+04	1.453701e+05	2.072936e+00	3.537869e+02	7.333776e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.044920e-03	5.020225e-01	1.000000e+00	1.000000e+00	4.044920e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.230962e-02	0.000000e+00	2.522363e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.218823e-08	1.218834e-08	2.912251e-06	4.422214e+00	3.491164e-09	2.389386e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305950e-05	2.230962e-02	1.636138e+01	1.820970e+04	1.000000e+00	3.537869e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.491180e-09	8.631025e-07	7.440657e-04	3.491180e+11	8.631025e+13	2.472237e+02	1.000000e+00	1.000000e+00	2.914011e-03	1.155270e-01	1.155270e-01	1.000000e+00	-8.313580e-42	-6.591897e-40	-3.295948e-40	2.000000e+00	2.977071e-03	2.522363e-02	1.636429e+01	2.977071e-03	2.522363e-02	1.636429e+01	6.305950e-05	2.230962e-02	1.636138e+01	2.914011e-03	2.914011e-03	2.914011e-03	2.914011e-03	2.914011e-03	2.914011e-03	3.491180e-09	8.631025e-07	2.472237e+02	3.491180e-09	8.631025e-07	2.472237e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.844730e-01	1.155270e-01	5.331500e+02	
9.800000e+02	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	1.663182e+03	1.283428e+05	7.003613e+04	1.452700e+05	2.074215e+00	3.533252e+02	7.328724e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.050336e-03	5.020252e-01	1.000000e+00	1.000000e+00	4.050336e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	2.228051e-02	0.000000e+00	2.522364e-02	5.032287e-02	1.000000e+00	5.032287e-02	1.217232e-08	1.217244e-08	2.910350e-06	4.416443e+00	3.488886e-09	2.390946e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305950e-05	2.228051e-02	1.632877e+01	1.816445e+04	1.000000e+00	3.533252e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.488902e-09	8.613858e-07	7.426000e-04	3.488902e+11	8.613858e+13	2.468931e+02	1.000000e+00	1.000000e+00	2.943124e-03	1.166812e-01	1.166812e-01	1.000000e+00	-8.313580e-42	-6.591896e-40	-3.295948e-40	2.000000e+00	3.006184e-03	2.522364e-02	1.633172e+01	3.006184e-03	2.522364e-02	1.633172e+01	6.305950e-05	2.228051e-02	1.632877e+01	2.943124e-03	2.943124e-03	2.943124e-03	2.943124e-03	2.943124e-03	2.943124e-03	3.488902e-09	8.613858e-07	2.468931e+02	3.488902e-09	8.613858e-07	2.468931e+02	0.000000e+00	0.000000e+00	1.000000e+00	8.833188e-01	1.166812e-01	5.331500e+02	
