chain_weight_g_mol
152461
101519
467631
236308
100924
1.31819e+06
2.09482e+06
605196
1.17508e+06
3.5006e+06
226794
168121
482299
122134
312028
256329
499941
141757
245228
916203
582202
190520
459900
499941
2.1975e+06
620459
3.12675e+06
798658
1.15783e+06
968731
1.25476e+06
141757
203007
459504
139973
1.37845e+06
199043
816895
434528
3.06253e+06
18464.5
379621
1.34575e+06
125107
207566
1.23672e+06
204990
6967.78
1.6399e+06
339779
189528
125900
490030
639884
432348
485867
154443
20645
1.59253e+06
174662
846429
490625
302514
703315
1.00421e+06
822.96
798064
582797
258509
187943
751879
129666
704306
1.07954e+06
1.39451e+06
242651
189528
91607.7
196070
718974
1.05357e+06
4.83799e+06
205386
1.0948e+06
264059
81696.7
1.09916e+06
182987
848412
1.75071e+06
151272
818480
1.5739e+06
1.1838e+06
682105
1.35526e+06
676357
4.3244e+06
222433
98149
543946
25600.5
426.52
278133
409751
193889
440673
212720
1.9638e+06
175257
2.10552e+06
901931
3.30059e+06
427987
2.23615e+06
1.23137e+06
98941.9
221640
364557
1.67162e+06
1.3729e+06
486264
2.60206e+06
700540
578634
1.08073e+06
352663
1.73644e+06
507275
66433.8
557028
3.53588e+06
406381
40268.7
124512
234921
306082
814912
32538.2
1.12314e+06
1.44981e+06
1.12751e+06
2.34557e+06
257716
1.08152e+06
140964
429375
84075.4
665653
1.20461e+06
73767.9
989346
561191
930871
77534.1
799451
604799
222829
660301
1.34059e+06
311830
123918
355835
373278
56721
1.36141e+06
114205
94581
84273.6
877352
41061.6
166733
728489
338193
425410
422833
158210
1.01531e+06
3.12715e+06
1.25159e+06
2.09462e+06
637506
1.04069e+06
297360
1.00758e+06
320354
480714
420851
1.21393e+06
1.72435e+06
770908
218270
196070
249193
95373.9
1.35149e+06
39079.4
1.00104e+06
1.35169e+06
2.93269e+06
309848
246616
592510
498950
303703
624423
1.05932e+06
2.6871e+06
522538
46413.6
25798.7
1.79055e+06
920167
153651
1.7188e+06
464658
109646
2.12574e+06
909265
189528
1.11859e+06
847817
2.36698e+06
215099
31745.3
311830
308064
192502
733246
570507
448800
1.70809e+06
1.14911e+06
48395.8
1.65794e+06
499148
349690
672789
31745.3
445430
780026
243642
1.03137e+06
576652
531458
97950.8
1.57033e+06
332841
391515
131450
1.45655e+06
269015
527097
2.10255e+06
197457
656733
1.24822e+06
284476
690629
865855
1.44644e+06
347312
153254
95770.3
857926
281502
172680
95968.6
1.37409e+06
1.4397e+06
531854
502121
1.53306e+06
1.82901e+06
1.24128e+06
430366
458711
357619
1.81969e+06
1.0052e+06
617287
2.03734e+06
1.11026e+06
905697
321939
1.15347e+06
174860
214306
426798
849799
452170
1.40065e+06
161976
3003.38
647218
369314
112619
913428
939989
774277
1.30313e+06
2.93745e+06
2.1753e+06
884884
706288
520556
164949
820264
518177
255337
2.10096e+06
1.83753e+06
22627.2
2.41792e+06
191511
452566
