chain_weight_g_mol
26591.6
5778.46
28177.3
55135.2
11923.3
5778.46
77335.9
38286.5
34322.1
4192.7
46810
66433.8
89625.5
5778.46
161579
426.52
426.52
228.3
27582.7
14698.4
13509
41656.3
42845.6
2408.72
17275.2
2805.16
3994.48
57513.9
8751.76
89823.7
21636.1
121142
16680.6
2805.16
426.52
34123.9
16284.1
61478.3
21239.6
5183.8
11130.4
175257
14301.9
2408.72
426.52
1814.06
61478.3
23420
8157.1
7562.44
42052.7
63262.3
4985.58
121341
3796.26
34916.8
42449.2
8553.54
228.3
39277.6
170301
6769.56
22627.2
49585.1
4192.7
7562.44
78327
3399.82
19653.9
56324.6
7562.44
105285
133829
2606.94
35907.9
9941.08
9742.86
7562.44
42250.9
15491.2
9148.2
22428.9
15491.2
35115
12914.4
40070.5
84273.6
18861
56324.6
95968.6
62865.8
26393.3
29168.4
92995.3
28772
132441
4787.36
92797
19455.6
34718.6
35709.7
426.52
10535.7
2210.5
58505
426.52
13905.5
27186.2
83678.9
31348.8
20446.7
30159.5
8553.54
11130.4
37890.1
10139.3
4192.7
18068.1
20050.3
15887.7
30754.2
822.96
87048.7
35709.7
8949.98
23618.3
9742.86
17077
23023.6
21437.8
14301.9
82687.8
27780.9
2408.72
58703.2
25600.5
13310.8
26195.1
6769.56
20446.7
16878.8
54342.4
36700.8
10535.7
88436.2
77930.5
20248.5
9346.42
15293
53747.7
25402.2
426.52
10734
13509
426.52
31943.5
9544.64
38881.2
16878.8
94382.8
63460.5
9742.86
89030.9
9148.2
822.96
26789.8
1021.18
12716.2
54144.1
5580.24
10337.5
23023.6
8553.54
41259.8
65046.2
25798.7
7562.44
8355.32
3201.6
44629.6
93391.7
16284.1
87246.9
8355.32
19455.6
96563.2
23420
7958.88
63064
9742.86
34322.1
2606.94
624.74
36502.6
62469.4
36899
8751.76
58703.2
426.52
27186.2
42647.4
2210.5
5580.24
18266.3
43043.8
426.52
15094.8
72776.8
9148.2
9544.64
237894
142550
18662.8
43043.8
5382.02
30556
2012.28
27384.4
11328.6
14301.9
11725.1
49981.5
47999.3
3201.6
13905.5
1417.62
21834.3
6174.9
14896.6
426.52
8355.32
5778.46
11526.8
11130.4
73569.7
85661.1
30159.5
63460.5
37097.2
23816.5
69803.5
22230.7
26393.3
3796.26
5976.68
135018
12716.2
35709.7
8949.98
32141.7
35313.2
2606.94
50179.7
10535.7
18464.5
32934.6
66632
23816.5
51963.7
31943.5
