chain_weight_g_mol
2408.72
266834
172680
79516.3
199836
444439
143343
174464
118367
177833
300333
15689.5
214108
313218
91607.7
53747.7
426.52
168715
227388
58703.2
29168.4
24411.1
117575
64649.8
193691
143343
60685.4
100726
278926
426.52
48792.2
426005
34322.1
393497
103699
214306
134820
111232
167130
1.03196e+06
95373.9
152263
96365
58901.4
29763.1
68416
651381
47602.9
234326
86850.4
287846
60883.6
453954
855746
401426
9346.42
118169
213711
46017.1
33132.8
61874.7
87445.1
91211.3
145325
125702
44233.1
426.52
259896
10337.5
296964
153254
21834.3
74560.8
127684
89427.3
103501
552667
360394
296567
39079.4
302514
465451
42845.6
200034
152263
10139.3
65442.7
57712.1
375657
79912.7
25005.8
166138
36106.1
192502
44827.8
691421
50576.2
343545
267032
213513
73371.5
562578
35313.2
1.3509e+06
336608
5976.68
784783
144334
198448
287846
50378
404597
151867
426.52
1219.4
181005
73569.7
82489.6
1219.4
204990
35511.5
13905.5
178230
339581
365746
93391.7
632154
374468
48990.4
114998
358214
112817
426.52
5778.46
190916
985382
51963.7
78723.4
35511.5
193493
199836
18266.3
120548
129270
441466
129468
426.52
347312
118764
114998
121539
92400.6
186952
282097
138388
46413.6
84075.4
276745
91607.7
42647.4
153056
199043
194087
70398.2
60487.2
31943.5
297360
104294
22825.4
21834.3
129468
92202.4
352862
406778
302316
207963
14896.6
8553.54
114007
7958.88
762384
614710
234128
509059
624027
378828
854556
246418
248202
86850.4
25798.7
219658
461486
55333.5
266438
191114
91013.1
411535
2012.28
149488
124116
338392
266240
79516.3
251769
449989
118566
224019
416689
116583
114205
443250
45422.5
211134
134225
120746
273772
137198
43043.8
68416
58108.5
3796.26
186357
193691
86057.6
439484
110637
65244.5
329868
58306.8
219460
9148.2
340572
64055.1
285665
248003
178825
227388
326895
370107
64848
152659
1.01115e+06
349492
73966.1
30357.7
478137
181203
743355
75155.5
134820
93193.5
308659
274168
291413
802226
140766
75948.3
114998
81696.7
345329
236110
50179.7
231749
640082
19852.1
321146
51963.7
53153
208359
16680.6
74164.4
21041.4
129864
390722
65640.9
58505
34718.6
115196
27582.7
67623.1
686070
46215.3
205386
236705
317182
458909
95572.1
215099
100924
253355
56324.6
24609.4
18068.1
188934
21834.3
271591
129864
89823.7
19059.2
162570
636118
13905.5
300532
917194
33529.3
37493.7
87841.5
8949.98
414706
204395
127684
26988
351672
69407.1
3003.38
316389
9346.42
139973
149488
