chain_weight_g_mol
1.44842e+06
649795
545730
315200
37097.2
741373
390920
75551.9
710649
47008.2
832951
118169
802028
1.2393e+06
645038
922546
354447
1.54238e+06
29961.3
1.28687e+06
1.7077e+06
2.36816e+06
77732.3
1.83931e+06
611142
612926
202214
36700.8
1.18776e+06
1.02403e+06
1.30412e+06
1.21115e+06
184771
1.39788e+06
1.31681e+06
572489
61874.7
135216
166138
890831
462279
1.61354e+06
364557
568525
745536
365944
29763.1
1.16437e+06
234326
630766
493994
99338.3
292801
717983
12319.7
135811
322138
82687.8
891425
282097
363764
128080
522340
3.56561e+06
564957
639686
428185
621648
781215
836717
2.31227e+06
556830
471794
169310
617485
195277
643650
1.11878e+06
574075
39079.4
392307
612728
550487
179419
220252
176049
274763
867243
47602.9
517781
78921.6
902724
154245
732453
1.33702e+06
626009
73173.3
3.87702e+06
155633
1.57231e+06
587951
1.98897e+06
1.99333e+06
371296
1.06764e+06
1.52513e+06
1.17726e+06
130261
441862
583193
869225
2.10552e+06
360989
247409
1.2062e+06
483290
711640
951684
148100
1.3513e+06
1.919e+06
45818.9
2.14814e+06
588149
52558.4
693007
650985
861296
231947
55729.9
1.8518e+06
261482
198250
521547
332445
663671
2.03119e+06
1.20105e+06
812930
1.11284e+06
136802
2.38283e+06
244039
943756
484282
451773
1.2391e+06
628387
588743
1.04425e+06
1.61394e+06
3.79257e+06
459900
846429
693800
540378
1.61295e+06
113412
107465
969326
1.73148e+06
590527
388541
159597
1.73307e+06
2.04447e+06
855548
908472
19455.6
711838
263861
1.48371e+06
8751.76
248994
1.68946e+06
790730
76543
256725
1.38519e+06
36700.8
300928
258905
328282
761790
110835
1.03533e+06
142352
93986.4
693602
2.38838e+06
2.90435e+06
104690
701134
91805.9
2.13942e+06
129071
715010
107664
1.20025e+06
161976
2.67659e+06
2.22822e+06
584977
429573
232740
786765
30159.5
556632
486660
4.11904e+06
3.0653e+06
378432
295378
2.02088e+06
672194
1.25556e+06
1.75705e+06
336211
1.05892e+06
828590
407372
71389.3
1.57925e+06
283286
2.16182e+06
1.34119e+06
1.07993e+06
192105
138586
175653
891029
600042
208161
341563
1.01353e+06
2.52555e+06
812137
173274
1.92851e+06
537206
197259
101320
294189
602619
1.83e+06
1.43534e+06
58703.2
902724
189925
971506
323922
1.54297e+06
1.2506e+06
358214
392109
113808
93391.7
156029
1.25238e+06
70992.8
1.86607e+06
477740
408958
283485
712829
2.23437e+06
228380
1.05456e+06
3.12517e+06
1.66865e+06
1.7634e+06
543946
220451
1.39213e+06
1.072e+06
48594
357421
650985
1.00976e+06
944747
707477
2.18045e+06
3.70139e+06
1.56755e+06
1.6403e+06
468622
1.02542e+06
1.04227e+06
268024
255734
1.04901e+06
438294
261482
303108
855548
182789
150677
1.95963e+06
1.61354e+06
2.45142e+06
512231
1.33405e+06
568327
524520
233533
860701
31348.8
214306
163760
286458
1.09341e+06
177239
1.26804e+06
1.14277e+06
1.51443e+06
517781
342752
2.61495e+06
497562
565552
409156
1.72573e+06
1.00481e+06
1.57429e+06
95175.7
18068.1
261482
1.21333e+06
159399
1.12017e+06
1.42702e+06
802028
620260
519763
62865.8
1.38717e+06
1.53465e+06
144929
400831
72776.8
259500
1.07339e+06
567930
906490
815705
442259
779431
477542
1.25119e+06
2.37371e+06
343149
2.22406e+06
189330
4.50438e+06
170301
140568
784188
274168
325706
404597
805993
610746
1.42503e+06
781017
355835
1.68748e+06
125702
526899
23816.5
317182
147506
181203
1.52989e+06
537999
100329
578832
2.06469e+06
509059
1.62742e+06
341563
339977
47602.9
1.34277e+06
344536
111826
1.98025e+06
1.9634e+06
642858
823436
1.39035e+06
1.70888e+06
331652
898561
813921
1.24961e+06
69605.3
309055
908472
1.79471e+06
505095
690629
613125
1.05218e+06
556235
240471
432348
24807.6
622639
430960
439682
145524
1.94952e+06
57315.7
240867
231155
604006
242057
717388
210342
343744
270204
294981
163958
134225
100924
755248
58108.5
697566
405192
308659
203007
1.10213e+06
1.94576e+06
552271
2.95053e+06
1.47776e+06
2.20285e+06
66830.2
389136
90220.2
1.19827e+06
809164
704108
128477
8751.76
1.61691e+06
1.22107e+06
362773
603610
1.48787e+06
580418
540774
1.22582e+06
1.22047e+06
3.15014e+06
1.22939e+06
365151
167328
566543
197655
2.10869e+06
1.03771e+06
372882
1.08033e+06
722740
268420
496769
1.24049e+06
931268
1.24128e+06
276151
693998
872396
76741.2
1.07656e+06
111628
1.31185e+06
39674.1
216883
1.04643e+06
101519
2.13208e+06
221045
1.00243e+06
1.23177e+06
1.63653e+06
347312
506086
619864
324913
961992
1.51483e+06
814120
1.11066e+06
991130
226001
119160
632154
562182
879334
336409
1.13603e+06
920960
1.73148e+06
1.19351e+06
302117
2.53467e+06
114998
303307
113808
738994
