Time (min),Monomer Conversion,Polymer Wt Fraction,Side Product Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds,# Side Prods
63.666667,0.775380,0.186608,0.037896,225801.702705,455733.114569,473329062,52,50,99974,113799547,11574276
63.833333,0.776380,0.185350,0.038130,224278.756819,452878.076785,473939861,64,58,99968,113031243,11645732
64.000000,0.777358,0.184151,0.038363,222828.373875,450657.524389,474536533,46,46,99977,112299529,11716941
64.166667,0.778315,0.182980,0.038597,221411.289662,448080.732543,475121132,56,51,99972,111584630,11788313
64.333333,0.779292,0.181775,0.038830,219952.672359,444893.952083,475717543,40,37,99980,110848763,11859670
64.500001,0.780259,0.180593,0.039066,218522.748958,442363.032744,476307643,40,33,99980,110127381,11931686
64.666667,0.781192,0.179403,0.039302,217082.993244,438839.384277,476877042,44,43,99978,109401041,12003662
64.833334,0.782163,0.178213,0.039537,215643.500384,435840.161804,477469669,40,39,99980,108674829,12075645
65.000001,0.783129,0.176998,0.039773,214172.688640,432968.275289,478059670,50,47,99975,107932825,12147495
65.166667,0.784070,0.175771,0.040011,212687.825381,429725.846727,478634146,58,54,99971,107183731,12220235
65.333333,0.785022,0.174623,0.040248,211298.866249,427333.642112,479215019,44,43,99978,106483007,12292655
65.500000,0.785972,0.173417,0.040485,209839.546399,424689.678379,479795350,60,57,99970,105746804,12365127
65.666667,0.786921,0.172252,0.040726,208430.659910,421584.685083,480374152,48,42,99976,105036028,12438562
65.833333,0.787848,0.171083,0.040965,207016.074773,418691.197254,480940558,48,44,99976,104322384,12511608
66.000000,0.788751,0.169958,0.041205,205653.905251,416480.463888,481491305,46,42,99977,103635182,12585024
66.166667,0.789665,0.168755,0.041447,204199.172335,413740.880285,482049720,48,47,99976,102901285,12658812
66.333333,0.790579,0.167626,0.041686,202832.158317,411003.238421,482607769,46,43,99977,102211639,12732016
66.500000,0.791462,0.166502,0.041930,201472.204594,408168.387201,483146251,46,41,99977,101525556,12806320
66.666667,0.792391,0.165319,0.042174,200041.116439,405139.556723,483713870,54,48,99973,100803591,12880933
66.833334,0.793286,0.164192,0.042416,198676.942613,402359.610977,484259924,54,50,99973,100115379,12955022
67.000000,0.794173,0.163064,0.042661,197312.397035,399472.111680,484801680,48,47,99976,99426976,13029643
67.166667,0.795066,0.161947,0.042906,195960.584810,397183.965920,485346469,44,38,99978,98744998,13104671
67.333334,0.795943,0.160803,0.043152,194576.954009,394611.940841,485882149,42,40,99979,98046969,13179613
67.500000,0.796809,0.159698,0.043397,193239.597065,391842.300171,486410296,44,43,99978,97372287,13254593
67.666667,0.797673,0.158618,0.043643,191932.469574,389235.362950,486938093,40,38,99980,96712852,13329578
67.833334,0.798508,0.157501,0.043889,190580.419662,386457.395255,487447418,48,43,99976,96030761,13404697
68.000000,0.799373,0.156393,0.044135,189240.084375,384324.397071,487975887,44,41,99978,95354573,13479913
68.166667,0.800225,0.155304,0.044383,187922.995904,381847.388030,488495711,56,48,99972,94690122,13555652
68.333333,0.801093,0.154155,0.044631,186532.103703,378595.989241,489025953,58,51,99971,93988432,13631389
68.500000,0.801960,0.153071,0.044880,185220.088709,375662.138308,489554718,50,48,99975,93326529,13707318
68.666667,0.802799,0.151968,0.045129,183885.366109,373051.223716,490067091,52,49,99974,92653176,13783385
68.833333,0.803642,0.150898,0.045379,182591.122741,370362.575412,490581662,36,35,99982,92000234,13859846
69.000000,0.804488,0.149783,0.045629,181242.228969,367362.870906,491097953,54,49,99973,91319741,13936230
69.166667,0.805305,0.148723,0.045882,179958.900072,365235.819964,491597208,48,46,99976,90672311,14013337
69.333334,0.806128,0.147623,0.046133,178628.601141,361880.731693,492099045,54,45,99973,90001192,14090165
69.500000,0.806943,0.146598,0.046384,177387.835246,359592.187615,492597136,40,38,99980,89375230,14166796
69.666667,0.807733,0.145557,0.046635,176128.554099,357442.759408,493079171,36,34,99982,88739933,14243516
69.833333,0.808548,0.144470,0.046888,174813.000754,355220.020916,493576773,42,39,99979,88076253,14320590
70.000000,0.809351,0.143421,0.047141,173543.847649,352666.829858,494067101,42,38,99979,87435978,14398100
70.166667,0.810151,0.142370,0.047394,172271.535218,349995.355968,494555383,40,36,99980,86794108,14475334
70.333333,0.810944,0.141350,0.047649,171038.334477,347684.324215,495039407,32,29,99984,86171966,14553276
70.500000,0.811706,0.140301,0.047905,169768.386086,345351.568275,495504115,48,40,99976,85531299,14631284
70.666667,0.812463,0.139288,0.048161,168542.813931,342834.896412,495966499,46,39,99977,84913009,14709435
70.833333,0.813229,0.138246,0.048418,167281.886655,340001.776100,496433842,48,43,99976,84276885,14788078
71.000000,0.814004,0.137233,0.048674,166056.665951,337936.380048,496907251,42,37,99979,83658770,14866303
71.166667,0.814768,0.136206,0.048933,164812.919305,335760.101845,497373449,38,34,99981,83031310,14945264
71.333333,0.815514,0.135213,0.049190,163611.767854,333489.464703,497828874,36,33,99982,82425340,15023856
71.500000,0.816267,0.134191,0.049446,162374.872648,331064.289282,498288710,52,44,99974,81801348,15102138
71.666667,0.817022,0.133171,0.049702,161141.078929,328990.241159,498749568,46,45,99977,81178908,15180332
71.833334,0.817729,0.132234,0.049962,160006.900370,326400.844319,499181228,42,37,99979,80606724,15259610
72.000000,0.818474,0.131206,0.050222,158763.108311,323567.344256,499636181,50,43,99975,79979248,15339154
72.166667,0.819202,0.130233,0.050482,157585.356731,321297.449437,500080434,48,44,99976,79385083,15418488
72.333334,0.819908,0.129272,0.050741,156422.794749,319184.173555,500511139,46,41,99977,78798581,15497642
72.500000,0.820608,0.128311,0.051000,155260.496701,317134.086323,500938855,42,39,99979,78212211,15576648
72.666667,0.821311,0.127333,0.051262,154076.378596,315146.779778,501367528,38,36,99981,77614833,15656566
72.833333,0.822022,0.126392,0.051524,152938.630395,313155.190620,501801560,32,29,99984,77040847,15736579
73.000000,0.822721,0.125388,0.051786,151722.812222,310849.519357,502228362,46,41,99977,76427487,15816579
73.166667,0.823390,0.124474,0.052049,150617.034625,308703.360595,502636862,42,38,99979,75869631,15896995
73.333334,0.824066,0.123539,0.052312,149485.418928,306274.895408,503049405,52,47,99974,75298748,15977446
73.500001,0.824762,0.122589,0.052575,148336.513047,303932.237844,503474387,32,29,99984,74719125,16057784
73.666667,0.825436,0.121617,0.052840,147159.829749,301820.357177,503885985,44,44,99978,74125507,16138480
73.833334,0.826099,0.120713,0.053104,146066.097982,299900.031497,504290543,40,31,99980,73573728,16219290
74.000000,0.826749,0.119806,0.053370,144968.867029,297837.972546,504687162,40,36,99980,73020186,16300422
74.166667,0.827415,0.118842,0.053634,143802.226760,295685.106297,505093735,44,38,99978,72431630,16381249
74.333333,0.828065,0.117954,0.053900,142728.107481,293821.696183,505490734,36,34,99982,71889743,16462250
74.500000,0.828724,0.117039,0.054165,141620.651438,291565.629463,505893210,42,37,99979,71331046,16543223
74.666667,0.829361,0.116138,0.054431,140530.147294,289692.225088,506282101,34,32,99983,70780893,16624626
74.833334,0.830011,0.115213,0.054698,139411.000236,287785.873702,506678820,40,37,99980,70216298,16706057
75.000000,0.830642,0.114322,0.054964,138332.994942,285490.718753,507063649,38,33,99981,69672454,16787466
75.166667,0.831254,0.113431,0.055232,137255.517993,283622.306974,507437463,42,38,99979,69128880,16869049
75.333333,0.831861,0.112556,0.055500,136196.425772,281366.940446,507807828,34,29,99983,68594574,16951054
75.500000,0.832502,0.111654,0.055769,135105.039903,279749.441290,508199001,50,41,99975,68043990,17033306
75.666667,0.833119,0.110777,0.056038,134043.133559,277669.747485,508575686,38,30,99981,67508262,17115481
75.833334,0.833737,0.109894,0.056306,132975.547912,275769.113631,508953465,28,28,99986,66969670,17197248
76.000000,0.834349,0.109000,0.056575,131893.256377,273405.998418,509326981,44,40,99978,66423674,17279440
76.166667,0.834952,0.108118,0.056847,130825.503623,271202.218392,509694954,38,36,99981,65885000,17362426
76.333334,0.835551,0.107253,0.057117,129779.399254,269459.948672,510060595,40,32,99980,65357252,17444962
76.500000,0.836138,0.106402,0.057387,128749.290762,267532.694625,510418860,32,28,99984,64837568,17527479
76.666667,0.836727,0.105541,0.057658,127707.348712,265372.363914,510778337,36,31,99982,64311921,17610234
76.833333,0.837291,0.104707,0.057929,126698.086893,263362.178958,511122703,42,39,99979,63802762,17692931
77.000000,0.837868,0.103858,0.058200,125670.853370,261296.567692,511474759,42,35,99979,63284533,17775849
77.166668,0.838441,0.103024,0.058472,124662.184954,259417.529874,511824917,30,26,99985,62775663,17858843
77.333334,0.839001,0.102180,0.058742,123641.307443,256869.539560,512166417,36,32,99982,62260644,17941389
77.500000,0.839559,0.101343,0.059014,122628.417118,254913.518406,512506927,36,30,99982,61749651,18024304
77.666667,0.840113,0.100537,0.059286,121652.234376,253197.331250,512845346,28,22,99986,61257172,18107242
77.833333,0.840686,0.099689,0.059559,120626.737738,251242.748064,513195077,38,32,99981,60739825,18190667
78.000000,0.841227,0.098873,0.059831,119638.749013,249353.307288,513525277,30,28,99985,60241390,18273917
78.166667,0.841760,0.098063,0.060106,118659.774130,247468.657821,513851078,30,25,99985,59747507,18357826
78.333334,0.842307,0.097247,0.060380,117672.014438,245493.308989,514185018,28,25,99986,59249191,18441392
78.500000,0.842835,0.096440,0.060655,116694.823111,243804.569113,514506793,44,36,99978,58756217,18525410
78.666668,0.843354,0.095642,0.060929,115729.714620,241409.698923,514823877,38,30,99981,58269326,18609167
78.833334,0.843874,0.094851,0.061204,114772.190026,239434.803380,515141200,32,30,99984,57786261,18693118
79.000000,0.844367,0.094081,0.061481,113840.416370,237277.717758,515442287,38,31,99981,57316194,18777695
79.166668,0.844885,0.093298,0.061758,112893.221622,235557.893217,515758413,28,25,99986,56838338,18862301
79.333334,0.845403,0.092484,0.062034,111907.907540,233642.523676,516074913,42,37,99979,56341265,18946564
79.500000,0.845889,0.091737,0.062308,111004.279866,231785.606769,516371279,30,25,99985,55885387,19030394
79.666667,0.846400,0.090944,0.062585,110045.036582,230214.113826,516683286,38,32,99981,55401463,19115006
79.833334,0.846879,0.090194,0.062862,109138.044212,228256.571271,516975490,32,24,99984,54943891,19199637
80.000000,0.847336,0.089459,0.063141,108247.748993,226320.043537,517254390,32,28,99984,54494746,19284673
80.166667,0.847808,0.088704,0.063417,107334.416345,224602.861790,517542928,34,31,99983,54033980,19369004
80.333334,0.848293,0.087948,0.063693,106420.035715,223265.961328,517838569,32,27,99984,53572683,19453381
80.500000,0.848743,0.087230,0.063971,105551.018333,221255.949235,518113819,26,21,99987,53134269,19538410
80.666667,0.849209,0.086480,0.064250,104643.407995,219439.163779,518397860,30,25,99985,52676391,19623504
80.833334,0.849676,0.085732,0.064529,103738.654609,217689.233441,518683228,30,25,99985,52219952,19708631
81.000000,0.850118,0.085011,0.064808,102866.229525,215862.699896,518953091,26,20,99987,51779820,19793796
81.166667,0.850566,0.084285,0.065087,101987.770022,214253.442041,519226652,26,19,99987,51336646,19879275
81.333333,0.851000,0.083556,0.065369,101105.263044,212517.379444,519491335,38,33,99981,50891437,19965283
81.500001,0.851442,0.082851,0.065649,100251.999409,210923.156893,519760872,24,21,99988,50460966,20050782
81.666667,0.851877,0.082125,0.065929,99373.578046,209071.322694,520026896,34,28,99983,50017817,20136407
81.833333,0.852315,0.081405,0.066209,98503.027699,207716.824520,520294072,46,38,99977,49578640,20221874
82.000000,0.852759,0.080686,0.066490,97632.296439,205876.771377,520565332,22,20,99989,49139351,20307592
82.166667,0.853177,0.079981,0.066771,96779.198460,204218.404715,520820167,40,30,99980,48708982,20393481
82.333333,0.853584,0.079302,0.067054,95957.219286,202604.647555,521068890,30,24,99985,48294296,20479792
82.500001,0.853982,0.078613,0.067334,95123.726769,201123.312518,521311716,38,35,99981,47873812,20565534
82.666667,0.854392,0.077927,0.067618,94293.655175,199586.259349,521562178,22,20,99989,47455040,20652117
82.833333,0.854796,0.077232,0.067899,93452.681234,197916.561796,521808412,34,29,99983,47030784,20737913
83.000001,0.855173,0.076559,0.068182,92639.170373,196338.797122,522038565,48,41,99976,46620384,20824539
83.166667,0.855557,0.075905,0.068465,91847.704406,194763.494638,522273426,30,25,99985,46221087,20911015
83.333333,0.855935,0.075247,0.068748,91051.267738,193158.519158,522503894,34,31,99983,45819295,20997442
83.500001,0.856303,0.074603,0.069032,90271.880697,191638.702321,522728291,20,14,99990,45426094,21083916
83.666667,0.856682,0.073938,0.069315,89467.390226,190127.132827,522960060,38,29,99981,45020247,21170546
83.833333,0.857080,0.073256,0.069600,88641.774795,188485.961405,523203145,34,25,99983,44603730,21257406
84.000000,0.857454,0.072593,0.069884,87840.282437,186924.093475,523431342,32,28,99984,44199384,21344287
84.166667,0.857835,0.071929,0.070168,87035.881590,185301.253668,523663666,34,26,99983,43793573,21430898
84.333334,0.858196,0.071286,0.070452,86258.762062,183726.048262,523883854,34,24,99983,43401524,21517835
84.500000,0.858567,0.070624,0.070737,85456.939455,182319.395529,524110738,40,31,99980,42997016,21604814
84.666667,0.858923,0.069986,0.071020,84684.594870,180633.288336,524327707,28,23,99986,42607369,21691328
84.833335,0.859255,0.069375,0.071306,83945.351520,179183.638329,524530838,26,22,99987,42234427,21778683
85.000000,0.859593,0.068745,0.071593,83183.901762,177757.193584,524737232,36,28,99982,41850289,21866132
85.166668,0.859930,0.068125,0.071879,82433.610833,176192.791576,524942953,26,18,99987,41471769,21953735
85.333335,0.860259,0.067522,0.072165,81703.413164,174994.722832,525143415,18,9,99991,41103387,22041059
85.500000,0.860566,0.066920,0.072451,80974.714695,173730.183525,525330916,32,27,99984,40735774,22128361
85.666667,0.860863,0.066335,0.072740,80267.714713,172566.683864,525512460,24,18,99988,40379095,22216640
85.833334,0.861199,0.065702,0.073027,79501.058193,170965.327790,525717052,44,33,99978,39992336,22304117
86.000000,0.861528,0.065100,0.073314,78773.557821,169606.977322,525918096,26,16,99987,39625309,22392033
86.166667,0.861834,0.064502,0.073601,78049.071650,168259.601413,526105053,26,24,99987,39259813,22479518
86.333333,0.862130,0.063919,0.073889,77343.764343,166888.250086,526285632,32,24,99984,38903996,22567598
86.500000,0.862423,0.063340,0.074178,76642.817098,165475.636185,526464568,30,22,99985,38550374,22655745
86.666667,0.862737,0.062730,0.074466,75904.810040,163979.158127,526656161,32,23,99984,38178058,22743766
86.833333,0.863030,0.062141,0.074755,75192.259952,162720.886561,526834771,50,33,99975,37818594,22832003
87.000001,0.863306,0.061584,0.075043,74518.122386,161534.761579,527003664,32,24,99984,37478488,22920055
87.166668,0.863571,0.061035,0.075331,73854.501948,160485.332748,527165213,30,22,99985,37143697,23008037
87.333334,0.863839,0.060483,0.075621,73186.062004,159306.575958,527328718,20,14,99990,36806470,23096636
87.500001,0.864092,0.059933,0.075910,72520.986509,158109.084948,527483130,32,24,99984,36470953,23184915
87.666667,0.864359,0.059377,0.076198,71847.947259,156533.561033,527646291,26,23,99987,36131408,23272619
87.833333,0.864603,0.058838,0.076488,71195.465582,155263.522546,527795452,32,25,99984,35802241,23361368
88.000000,0.864851,0.058310,0.076778,70556.620485,154082.297088,527946886,18,17,99991,35479942,23449871
88.166667,0.865104,0.057770,0.077068,69903.608482,152831.884013,528101177,18,12,99991,35150504,23538357
88.333334,0.865348,0.057232,0.077356,69251.938304,151465.975980,528249892,32,21,99984,34821751,23626380
88.500000,0.865588,0.056694,0.077646,68601.891973,150022.020579,528396867,30,28,99985,34493808,23714855
88.666667,0.865835,0.056169,0.077936,67965.861777,148830.062207,528547210,28,19,99986,34172936,23803697
88.833334,0.866069,0.055637,0.078228,67322.593066,147651.822143,528689939,36,24,99982,33848418,23892650
89.000001,0.866318,0.055098,0.078520,66670.313095,146335.851449,528842263,32,18,99984,33519347,23981863
89.166668,0.866528,0.054600,0.078810,66067.737392,145126.911882,528970379,24,18,99988,33215349,24070499
89.333334,0.866759,0.054080,0.079103,65438.501877,143980.142460,529111652,24,17,99988,32897906,24159907
89.500000,0.866958,0.053588,0.079392,64843.576440,142826.153920,529232862,36,30,99982,32597779,24248175
89.666667,0.867171,0.053074,0.079681,64220.700903,141687.125068,529363022,42,34,99979,32283548,24336621
89.833335,0.867351,0.052611,0.079973,63660.729225,140430.157720,529472503,30,20,99985,32001041,24425812
90.000002,0.867526,0.052154,0.080263,63108.274829,139513.456882,529579324,26,14,99987,31722331,24514227
90.166667,0.867726,0.051654,0.080554,62502.918577,138316.491012,529701821,28,20,99986,31416936,24603039
90.333334,0.867926,0.051165,0.080845,61911.280352,137163.645485,529824022,22,15,99989,31118457,24692080
90.500000,0.868116,0.050673,0.081136,61316.178800,135973.811811,529939596,32,29,99984,30818240,24781038
90.666667,0.868305,0.050202,0.081429,60745.617007,134966.118384,530055410,28,21,99986,30530395,24870445
90.833334,0.868468,0.049749,0.081722,60197.423739,133984.917752,530154392,28,18,99986,30253837,24959766
91.000001,0.868625,0.049300,0.082014,59654.397766,132878.439444,530250738,30,23,99985,29979887,25049097
91.166667,0.868788,0.048843,0.082307,59102.023260,131926.873563,530349727,22,16,99989,29701215,25138660
91.333335,0.868961,0.048380,0.082600,58540.808921,131017.875251,530455424,22,14,99989,29418088,25228035
91.500002,0.869109,0.047931,0.082894,57997.645273,130050.616905,530546207,30,22,99985,29144072,25317780
91.666667,0.869271,0.047470,0.083186,57440.417015,128945.377014,530644736,44,31,99978,28862964,25407003
91.833334,0.869423,0.047033,0.083480,56911.177667,127959.962374,530737910,30,20,99985,28595960,25496694
92.000000,0.869573,0.046595,0.083772,56380.915982,126908.689535,530829344,26,16,99987,28328446,25585905
92.166667,0.869721,0.046149,0.084063,55841.484039,125796.143607,530919574,26,18,99987,28056308,25674977
92.333334,0.869854,0.045727,0.084355,55330.951792,124715.498379,531000606,18,16,99991,27798745,25763990
92.500000,0.869999,0.045285,0.084649,54796.223308,123772.241786,531089433,20,17,99990,27528981,25853877
92.666667,0.870132,0.044862,0.084942,54284.569314,122796.908778,531170328,24,14,99988,27270859,25943368
92.833335,0.870276,0.044424,0.085234,53753.814840,121725.446880,531258516,28,18,99986,27003101,26032502
93.000000,0.870406,0.044000,0.085527,53241.439325,120670.025850,531337591,32,21,99984,26744615,26121909
93.166667,0.870515,0.043599,0.085819,52756.395286,119788.639888,531404247,30,16,99985,26499914,26211297
93.333334,0.870626,0.043202,0.086112,52275.146080,118954.225433,531472135,22,14,99989,26257124,26300691
93.500000,0.870761,0.042763,0.086405,51744.544236,117863.786890,531554327,26,17,99987,25989443,26390109
93.666667,0.870879,0.042355,0.086699,51250.726678,117032.586709,531626697,26,18,99987,25740317,26480005
93.833334,0.871000,0.041941,0.086993,50750.245266,116105.150822,531700055,24,19,99988,25487828,26569879
94.000001,0.871100,0.041548,0.087288,50274.039856,115129.031792,531761583,22,16,99989,25247586,26660012
94.166667,0.871210,0.041145,0.087581,49786.566419,114255.714214,531828613,28,17,99986,25001664,26749411
94.333335,0.871318,0.040748,0.087873,49306.801881,113362.778856,531894447,20,10,99990,24759623,26838671
94.500000,0.871421,0.040352,0.088165,48826.649009,112397.637444,531957616,24,17,99988,24517393,26927696
94.666667,0.871517,0.039964,0.088457,48357.782004,111429.816276,532015716,20,12,99990,24280852,27016881
94.833337,0.871599,0.039587,0.088750,47901.451212,110593.272578,532065692,24,16,99988,24050640,27106444
95.000001,0.871679,0.039213,0.089046,47448.871945,109725.700927,532114656,20,11,99990,23822316,27196859
95.166667,0.871771,0.038825,0.089341,46978.903015,108771.003195,532171198,28,16,99986,23585226,27286807
95.333333,0.871849,0.038450,0.089635,46525.859613,107803.373286,532218341,26,16,99987,23356669,27376780
95.500000,0.871931,0.038075,0.089930,46071.328781,106914.594223,532268486,16,9,99992,23127357,27466931
95.666667,0.871996,0.037713,0.090226,45633.527772,106130.491208,532308361,32,19,99984,22906500,27557108
95.833334,0.872053,0.037364,0.090519,45211.390655,105374.141961,532342942,18,11,99991,22693528,27646793
96.000001,0.872108,0.037012,0.090813,44785.492880,104500.314584,532376981,20,13,99990,22478668,27736580
96.166667,0.872172,0.036653,0.091109,44350.897990,103773.643571,532415766,30,17,99985,22259425,27826888
96.333335,0.872230,0.036302,0.091403,43926.530597,102895.232745,532451227,18,9,99991,22045329,27916726
96.500001,0.872280,0.035954,0.091699,43505.371360,102089.627997,532481677,26,17,99987,21832863,28007119
96.666667,0.872334,0.035607,0.091993,43085.324738,101263.165566,532514424,30,16,99985,21620956,28096968
96.833334,0.872379,0.035268,0.092287,42675.616794,100383.527675,532541964,24,15,99988,21414259,28186835
97.000000,0.872417,0.034933,0.092582,42269.624271,99668.470056,532565205,26,19,99987,21209441,28276866
97.166667,0.872464,0.034590,0.092878,41854.847841,98756.930197,532593731,20,17,99990,21000187,28367329
97.333334,0.872512,0.034250,0.093174,41443.492087,97943.704323,532623616,18,12,99991,20792661,28457552
97.500001,0.872552,0.033916,0.093469,41039.004355,97125.724575,532647793,18,9,99991,20588601,28547722
97.666667,0.872567,0.033605,0.093763,40663.141573,96447.916914,532656882,18,10,99991,20398982,28637540
97.833333,0.872599,0.033277,0.094057,40266.197192,95674.052138,532676611,24,15,99988,20198731,28727344
98.000000,0.872613,0.032967,0.094352,39891.471113,94971.798222,532685129,18,10,99991,20009682,28817440
98.166667,0.872644,0.032644,0.094646,39500.670472,94221.746610,532703647,18,8,99991,19812527,28907241
98.333333,0.872666,0.032327,0.094939,39117.145284,93454.423262,532717357,26,17,99987,19619047,28996599
98.500000,0.872667,0.032030,0.095233,38756.817004,92744.991405,532718020,26,14,99987,19437265,29086597
98.666668,0.872668,0.031736,0.095529,38402.012938,92141.640660,532718530,14,9,99993,19258263,29176789
98.833334,0.872669,0.031438,0.095823,38040.522186,91354.746442,532718961,20,13,99990,19075898,29266800
99.000002,0.872676,0.031139,0.096118,37679.061768,90706.966674,532723147,22,8,99989,18893546,29356848
99.166667,0.872686,0.030836,0.096413,37312.660328,89962.391265,532729346,20,8,99990,18708699,29446915
99.333333,0.872672,0.030552,0.096709,36968.429794,89360.832601,532721006,18,8,99991,18535037,29537425
99.500000,0.872679,0.030251,0.097004,36604.369633,88535.422250,532725271,14,8,99993,18351370,29627276
99.666667,0.872652,0.029982,0.097298,36279.690618,87964.391807,532708713,18,11,99991,18187575,29717259
99.833334,0.872620,0.029716,0.097594,35956.874570,87414.775526,532689419,24,19,99988,18024721,29807464
100.000001,0.872599,0.029446,0.097888,35630.613883,86697.191187,532676524,14,7,99993,17860120,29897234
100.166667,0.872577,0.029172,0.098183,35298.610639,86082.921423,532663003,18,11,99991,17692630,29987545
100.333334,0.872562,0.028890,0.098479,34957.836461,85326.813091,532653948,20,11,99990,17520714,30077932
100.500001,0.872547,0.028610,0.098774,34619.026342,84640.584954,532644711,24,14,99988,17349790,30168005
100.666667,0.872518,0.028346,0.099069,34299.617218,84060.460243,532626871,20,9,99990,17188649,30258067
100.833334,0.872475,0.028091,0.099364,33990.918699,83485.894170,532600952,24,14,99988,17032916,30348157
101.000000,0.872447,0.027826,0.099658,33670.472884,82929.822932,532583435,20,12,99990,16871252,30437866
