chain_weight_g_mol
2408.72
141559
179221
68812.4
651976
675762
25600.5
246021
1.41453e+06
354051
1.47994e+06
127486
1.70413e+06
837510
1.17429e+06
113015
747716
547910
29961.3
427194
609755
455738
77732.3
92400.6
7760.66
516195
145127
36700.8
1.76974e+06
55333.5
1.03375e+06
1.38579e+06
34322.1
442061
171490
249193
1.43534e+06
1.61116e+06
338392
240471
893804
618873
97752.5
1.13365e+06
1.39213e+06
224812
916599
618278
690629
12121.5
50179.7
932061
419265
1.22107e+06
238885
448998
289035
1.2397e+06
650588
161778
54342.4
1.24584e+06
465847
152461
765556
464460
964172
402218
1.06507e+06
918780
263464
581608
104294
598258
86255.8
2.48948e+06
2.17212e+06
1.29143e+06
363566
39079.4
606187
92202.4
152461
654949
1.5622e+06
53351.3
335418
556632
176644
358214
83678.9
674176
482299
150083
1.46725e+06
626802
205981
845042
330859
119160
487057
217477
335022
149884
164949
112024
668824
59694.3
637109
708667
141559
1.88966e+06
219261
2.00602e+06
1.16239e+06
123521
612133
677744
32736.4
361980
420851
45818.9
240471
691620
162769
180410
549099
345726
332643
139181
137793
1.39352e+06
1.54952e+06
73569.7
1.26527e+06
442854
23816.5
126891
538396
271790
1.21809e+06
374269
758023
959613
101320
732849
1.16675e+06
69803.5
139775
552667
163958
128278
1.10689e+06
410742
532053
732453
185366
113412
595681
1.0393e+06
365548
334229
822841
2.15726e+06
168121
500734
905895
378234
19455.6
535026
398650
256923
72182.2
230956
276943
532647
151668
2.07856e+06
96959.7
599646
190916
284674
224217
1.07002e+06
1.16675e+06
994103
142352
1.00917e+06
942764
283683
4.29982e+06
266240
3.78147e+06
388740
959415
143145
1.54674e+06
107664
262077
253157
1.26388e+06
660896
1.12988e+06
246418
24609.4
550487
347312
77534.1
529674
186159
429375
3.90814e+06
183185
615107
344140
1.13345e+06
718974
482299
252562
440078
316587
71389.3
1.73009e+06
514213
425608
397263
697368
260095
1.65576e+06
533044
527295
618278
299937
683096
662680
759609
1.49064e+06
246219
167724
349294
197259
225406
536215
210342
1.45992e+06
37295.4
578040
441070
776260
894399
77534.1
406778
167526
184573
1.52712e+06
32736.4
293396
1.02899e+06
877946
37691.9
1.64942e+06
128675
275159
146316
1.96796e+06
163562
314803
405786
834536
1.58064e+06
492409
858917
349492
390523
272384
835527
722740
128080
37890.1
345924
627793
320552
240273
1.23752e+06
59297.9
25005.8
222433
628387
609160
101320
758222
529476
120548
1.06031e+06
663869
1.62861e+06
234723
881514
283683
860900
95968.6
736417
13905.5
137397
962388
78723.4
31348.8
309452
566543
70992.8
459306
1.68906e+06
1.32315e+06
1.1392e+06
83877.1
3003.38
996680
5.5934e+06
1.0611e+06
91013.1
20446.7
653363
963181
227983
825418
4.54561e+06
406381
1.05179e+06
65046.2
1.04247e+06
326300
237299
483489
216090
63262.3
396074
810750
144929
2.52952e+06
72776.8
215892
325706
167922
458116
910653
1.02939e+06
259896
1.48509e+06
478533
47206.4
555443
352663
918978
892615
361385
317182
235515
95968.6
62865.8
1.67003e+06
272186
451972
51369.1
299144
610548
1.04386e+06
1.15902e+06
539981
695782
120746
751086
426401
2.10037e+06
796676
161778
969326
575463
274961
648606
672987
314605
483290
734237
456134
237696
1.451e+06
538990
1.03969e+06
648408
117376
14896.6
92995.3
184375
185762
166337
299342
353456
891227
35907.9
385568
668031
1.14277e+06
76146.6
1.82861e+06
9941.08
122332
464261
83678.9
1.44089e+06
433537
248400
209747
1.00659e+06
103897
18266.3
364953
16482.3
371891
226992
301919
2.69285e+06
575066
295378
549892
659706
586167
660499
86454
570705
425212
107862
414310
746725
297162
201620
266240
1.60502e+06
14103.7
116385
985580
2.83358e+06
447016
181203
571895
8751.76
409949
698359
295378
1.76359e+06
19455.6
408958
759014
221640
106276
517384
1.47578e+06
134621
83282.5
195079
469217
1.34753e+06
194484
131846
617287
183780
186753
461883
1.95706e+06
125503
1.30967e+06
211531
127486
23816.5
76741.2
227983
660103
1.1053e+06
39674.1
299739
417680
1.68589e+06
901138
394091
7364.22
622441
214306
2.13327e+06
1.12513e+06
448800
1.38737e+06
123719
114205
196466
162372
238291
142550
3.05103e+06
159795
1.22721e+06
24014.7
1.02958e+06
833545
381207
147308
519366
186555
81894.9
1.84982e+06
322534
293197
737607
823436
23420
776458
358015
520952
802028
655742
188736
312028
1.36081e+06
749896
332643
162570
160588
1.09757e+06
565155
1.61235e+06
615900
338788
622639
119755
562777
137198
794694
1.00857e+06
165346
847421
451377
295774
675564
555244
106276
363566
183384
92202.4
247210
439087
540972
566939
42647.4
19059.2
337202
599844
908274
734237
120548
577048
225208
137991
454350
72776.8
614512
43440.3
586365
59496.1
610151
370107
260293
121935
839888
321741
1.17825e+06
1.91047e+06
340176
46017.1
224812
46611.8
668230
578436
308262
277340
720758
316389
19257.4
365746
2.15111e+06
248400
1.87341e+06
152263
662878
433537
81696.7
408562
211134
148497
567930
876757
1.03969e+06
1.25536e+06
101915
256527
1.28509e+06
165544
701134
1.70452e+06
248202
2.33903e+06
422833
282097
140172
99536.5
367332
219261
955847
1.33167e+06
275556
162570
125503
3.07125e+06
778440
146713
1.23653e+06
1.51681e+06
298946
280908
426203
2.10731e+06
125305
1.23672e+06
1.35764e+06
76543
213711
172878
146515
238687
71983.9
1.49382e+06
552866
2.04427e+06
58505
597267
459702
588545
38683
1.25754e+06
632748
590924
298946
332643
443250
87643.3
210143
119160
393100
1.04703e+06
987760
8355.32
1.77608e+06
245823
597862
249589
173274
411931
827599
135018
1.36735e+06
666049
69803.5
808768
2.1751e+06
380612
303901
600835
736814
108258
734633
13707.3
71191.1
284476
506879
124909
1.06606e+06
130459
263663
92995.3
584581
674573
380811
70398.2
442655
123521
554451
933052
638497
89229.1
56522.8
1.55883e+06
1.03256e+06
67028.4
231551
160192
694197
122332
332049
57513.9
63856.9
114403
596078
138189
545928
496968
550289
1.06189e+06
967145
291017
50378
45422.5
114998
350681
256923
80111
750887
1.00738e+06
1.26824e+06
65839.1
252364
455341
266240
399047
686862
827400
428582
35115
254941
1.18955e+06
219856
706288
68812.4
248003
31745.3
656336
1.80344e+06
353060
330463
139181
159597
408760
20050.3
2.10453e+06
798064
715604
840285
376450
65244.5
393893
768727
537008
167526
337599
910058
982012
212125
939395
677744
770313
31348.8
90418.4
869621
488841
1.29916e+06
211729
1.64129e+06
445629
1.03533e+06
139775
441070
1.90453e+06
43043.8
249787
517384
216090
442655
2.12138e+06
793108
515006
1.00996e+06
524917
66632
191511
2.07103e+06
604403
179221
2.57154e+06
1.20719e+06
850790
208756
701927
166138
828193
325706
1.25377e+06
116583
92995.3
708468
186159
3.59356e+06
560596
21239.6
343744
1.5174e+06
47008.2
1.0171e+06
196664
789342
286656
504104
403408
76344.8
696972
641074
2.40345e+06
487651
339977
150083
1.69719e+06
1.13167e+06
41061.6
763772
916005
530467
1.62405e+06
1.98818e+06
295576
159201
1.3067e+06
25996.9
116583
313019
243444
421248
2.94875e+06
663869
1.6627e+06
241462
63064
448602
1.33365e+06
1.24862e+06
1.45754e+06
986175
932457
173869
87445.1
25402.2
669221
236308
148695
1.12096e+06
129270
957433
63460.5
209747
174265
344933
279520
231353
64649.8
366142
1.06764e+06
29961.3
167922
34322.1
2.73229e+06
554253
515204
223028
2.38224e+06
510447
927303
44629.6
251769
132045
727894
102510
223622
316984
311235
8355.32
505095
824427
72975
297162
472785
136802
752077
361385
52161.9
675366
139973
865657
192700
37890.1
168914
200629
619864
245426
455738
58505
186159
2.18719e+06
383189
635127
893209
187744
197655
580418
1.11066e+06
23420
176842
892813
738400
205188
544937
1.5071e+06
335220
48594
1.82742e+06
371494
124116
564957
177833
965361
769718
335617
834734
1.11363e+06
76146.6
451179
47008.2
109051
705099
304100
137793
1.45318e+06
783792
122530
480317
528485
79912.7
411931
900742
1.15506e+06
70001.7
1.38499e+06
117376
498553
447809
701332
1.07795e+06
1.14237e+06
1.67182e+06
124710
1.7188e+06
973488
464063
1.28687e+06
1.01848e+06
721749
524718
1.06011e+06
767934
203206
257518
38286.5
708270
227983
732057
1.22107e+06
1.04386e+06
874775
362178
50972.6
325904
18662.8
1.04366e+06
364755
1.0496e+06
369909
612530
2.59453e+06
532251
329670
2.99295e+06
25204
43836.7
516393
54738.8
310046
677150
345924
3.75154e+06
428780
1.26804e+06
775665
450188
1.25338e+06
88436.2
145524
260293
53351.3
892020
401029
319957
643849
80507.4
1.48747e+06
146118
428185
1.15962e+06
782008
715406
64451.6
22627.2
607574
183978
985778
46017.1
629775
142748
159201
139775
48990.4
671996
76146.6
182789
611539
730074
439484
502914
2.15448e+06
82093.2
474767
954459
108456
1.65616e+06
1.60938e+06
598853
316587
362178
194087
142154
263266
449395
153056
246616
504104
1.04564e+06
51765.5
334031
235515
292405
234524
1.34376e+06
318966
268420
622243
433141
348897
1.16001e+06
479524
625018
2.07381e+06
45026
764168
865260
191312
164553
1.07438e+06
135414
569318
780224
1.38242e+06
145325
774277
2.17252e+06
286260
536413
755645
317380
422040
1.69263e+06
372684
188934
46215.3
490426
71191.1
39674.1
637902
847817
409354
359006
483290
883497
129071
766349
313019
1.39352e+06
125702
248796
490030
957234
1.06725e+06
784585
1.07339e+06
750689
367926
239678
1.48549e+06
183978
512825
168121
695188
2.95509e+06
363764
330859
352267
426.52
105087
26393.3
203998
1.41255e+06
456134
28375.5
604403
914617
220054
1.62424e+06
137991
1.22146e+06
1.42047e+06
2.0074e+06
860701
656138
89823.7
770313
1.0946e+06
393100
181798
38286.5
137000
96959.7
2.84766e+06
862882
440078
483687
1.12354e+06
246814
149290
506879
30556
1.17052e+06
1.84526e+06
912833
1.07954e+06
426600
874577
100131
2606.94
1.59114e+06
1.6292e+06
18861
515799
371891
1.67757e+06
595681
158804
560200
371098
1.95012e+06
543748
341761
478335
57513.9
8751.76
700540
3.16778e+06
256725
805596
811543
370107
1.16774e+06
174067
69803.5
236308
173869
3.75095e+06
72380.4
759411
1.05971e+06
488642
2.1085e+06
673780
159597
43043.8
60090.7
152461
588149
117376
205782
1.73188e+06
387352
361583
176049
668824
199439
937016
1.48549e+06
1.33147e+06
668824
214702
286260
205386
441070
708072
298351
1.20144e+06
237498
1.89244e+06
35709.7
178825
956045
483092
160192
1.96895e+06
1.03613e+06
176842
621450
1.02205e+06
1.37825e+06
123125
326300
996284
949504
38683
271591
930475
1.15863e+06
371098
534035
516591
356826
383586
477740
172481
1.36299e+06
119953
338986
1.84348e+06
247607
384577
217279
14500.1
397263
1.16834e+06
1.10035e+06
409156
1.13286e+06
110240
49783.3
198052
451575
233533
