chain_weight_g_mol
2408.72
295180
61676.5
68812.4
231749
674573
383189
430762
61478.3
549892
586761
198052
779035
1.34416e+06
524917
102312
426.52
292008
1.04544e+06
101122
160390
412724
633541
446422
7760.66
358015
496373
36700.8
619071
995887
490625
872595
34322.1
1.34892e+06
163165
344140
631559
405390
884091
404795
66830.2
67821.3
293594
598060
195475
383784
1.5515e+06
191709
866450
2.12416e+06
50179.7
752077
780422
37691.9
238885
240867
47404.7
859710
1.16021e+06
1.37548e+06
533638
278133
2.19036e+06
999455
222235
426798
613917
1.40244e+06
444043
2.02088e+06
478930
283286
628586
67226.7
86255.8
162570
298153
69010.6
400236
39079.4
574273
1.28668e+06
144334
599051
514213
478731
335418
346519
609358
90616.6
94184.6
369116
140766
150083
599844
436511
920564
67226.7
272979
505888
257320
177041
305091
1.18439e+06
293792
1.05238e+06
532251
929880
251175
559209
141559
529872
312821
426.52
278727
454945
339383
464658
691421
411337
474767
2.38799e+06
288638
198052
717586
320750
519763
125702
411337
900742
207963
996284
31943.5
794099
2.35924e+06
591717
330661
1.12473e+06
855548
438691
60487.2
1.67895e+06
39277.6
996284
101320
188141
482498
69803.5
358610
830770
1.22146e+06
481308
498752
643452
148299
102708
760402
184573
212720
113214
1.00005e+06
642858
67424.9
212125
185168
125702
1.55606e+06
326895
19455.6
837311
157615
446025
72182.2
680916
478335
240669
136207
238489
217874
132441
1.2841e+06
493598
365746
634929
301324
830572
142352
297558
160985
158011
577841
571300
47206.4
1.22939e+06
151074
337995
108258
2.00126e+06
68217.8
298351
281899
422833
313812
317777
24609.4
334625
212125
448404
223226
186159
664067
370503
183185
166337
596474
289431
338590
142947
119359
585770
636911
1.35883e+06
86850.4
986175
138388
113214
791721
532647
460495
496373
896183
205386
537999
1.0276e+06
257320
6967.78
366935
41458.1
861692
474172
546324
119953
306875
233137
91607.7
37295.4
807777
904508
269213
412129
844844
390523
251373
570111
120746
461486
438294
442655
389334
37691.9
790730
134225
83282.5
146316
71191.1
1.55289e+06
606187
1.81652e+06
745536
489435
595483
259698
508663
260888
259302
1.32513e+06
331850
308659
37890.1
271393
707081
1.91662e+06
407174
250778
59297.9
25005.8
251769
384180
916996
101320
1.61037e+06
774476
34718.6
90814.8
679925
313218
69605.3
822841
728092
19059.2
95968.6
187546
13905.5
266041
458909
626207
1.47717e+06
400831
270402
70992.8
560596
127684
617287
418274
83877.1
3003.38
244634
358214
162372
81102.1
20446.7
761790
761988
451773
872595
319957
128477
356033
802226
1.58044e+06
209350
622639
103104
534233
96166.8
77534.1
1.64982e+06
388938
530070
841078
341167
508464
167922
498355
773286
1.33722e+06
215495
153651
630171
47206.4
315002
247607
911446
760006
419067
1.27141e+06
784585
95968.6
520556
200629
258311
1.35011e+06
51369.1
363566
105880
137198
486264
872198
64848
335220
583986
635127
126693
603412
169112
1.00778e+06
379423
237101
561587
811146
1.19113e+06
351078
183780
515204
186159
1.07894e+06
164156
445827
378828
1.28311e+06
14896.6
79516.3
34718.6
170499
617485
198845
473776
250778
35907.9
282295
420851
331057
145325
145127
9941.08
210738
251571
1.0395e+06
503112
407967
157219
426.52
124512
428978
18266.3
582995
16482.3
208954
997671
868432
298351
62271.2
333634
137991
192303
779431
197457
450981
156426
513222
275159
169310
351871
240074
1.01472e+06
90220.2
118566
14103.7
201223
322138
302117
124314
204990
416689
8751.76
208161
1.3178e+06
1.09857e+06
402417
207170
463072
790928
284278
390325
118764
632352
215892
83282.5
320155
520952
356628
578634
100329
107664
442457
129864
188537
61081.8
356430
217081
211531
253950
67028.4
76741.2
677348
138784
1.53405e+06
39674.1
852376
394091
541567
698359
469217
7364.22
34916.8
532053
